"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2023-08-14","22:58:58","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111295032787600|20230804115021|70.00||P/rm33e07zRyYM2gq2Wx1K/YamGhBP7G/G8iCoIFgyOaVcVfuyGn6OQdrif8Wiy0gkyj7AQYW3csh/8eeXbszAxqdKrB90hf5rkR9OIqv+TRnzckyst12s/WGB9g1e8NgJy5SLmDX/VjGdUyzOuiY1APHtI02B7FgQu+nVRAZkI0oOhWhz2LTWXUBevjPOYzZVPIL1x/C5seZYMGi9rf0vY5b/bv8WwQ1Zj+d+2jO7ZRZi3plK6bSifxqU7tTijwpC37bAGBMStalc9Rr16IIQ2niE258HuGMubMUXeoZT/HQrL5443GfyuKB3Ht4Y3R969NpJpXb6t01lfpHz8eaQ==","","0","2023-08-15","01:58:58","{""ec"":""M""}"
"2023-08-14","22:59:07","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111295027631711|20230804114609|2.00|03339024839|S42wXHfSgX7J7stOAdZpovOysiVq/X2erucnszD9aw6ZeGmh6+QC95hpuGio4Bp3ZF7DoyKsKKKA5iGQiK9jCJif/ALaqDth9HgQwZRQXycROfn+YXXh7rtbbtsn5nbORrrVxOLt01V7/CVdfRh+Om9Fyr5aiW7lAH0qejwpNN5AnCSKG09Kv5nOsJjjAdffdqwQlstPorP+Sk3jcQBY5zo11TibswkaXNSKT6uiACaSBKKU4QnqxTMIdwQPGCE30FctWEI2b2WhSMODr55PTa/Kkt9THMtThbF4V0V2OSs4pPH+LBzrBRhBh0/G3YSmpazS2DRfCIhGUgWE0lacow==","","0","2023-08-15","01:59:07",""
"2023-08-14","22:59:16","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111293627064277|20230802160055|3.00||qGKL+y4kXbyiSylYA+JlaKFUxmGt0+O2sd9v6qnkACT099At7h3YMoLGnSjpffu/qMfnYsmMFugsejwSOyA121nHMSPkXJfXT5d98Mya1fy7KCLotgGayES4cQLP+hXxwP/O9fPTx7AiOBQ1OUTQbjDXpuO4xQMsoLys7FN193CboeUCy5tzTeYO15jsYK7KCAWDbZhtkFR2OeNLJQQ8M54C6UfsSdXRanmHHkvB36V86OStuSDoQB30MxcV8DgAFV0ipjPeSlj0PW42CTj2c10cYZqAWjnvSY/kwFnt98jtUJA3en8pJsFFP4zQPJfHRFut64pnkwH7v2ENc2yjlQ==","","0","2023-08-15","01:59:16",""
"2023-08-14","22:59:24","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111296928108286|20230807130420|2.20||pNeGEC7kmgSQ4jh/ysTvsnpWZVjjQBY38imRnwbFwmrQZuqKeigOfTXBfgMdaqQinhWlMUEAyAAwZbIKU2pofajGW+Xf8dRBm4YuUbaSG1L7w8tavfaiVhmVn2GGyYtIgdRKCknatew9ny+ztmdbOh8/xKAesFx25WnGafjiYsljXlerodFtiGuhO0uIlyO+i3HqtcRXAq7yta2o2WS104zvy7lJFxgS4EADb89h/bPVIgShc53elk/M+Dx5JkAN8FQgegX3UyxJ5knLOJDXyKtNOS6yqWcyAZ9+S3LCunJdryAqFNQBmGAbR4i3fArmjDEhS0Z/eyFsAeDOhCf+3Q==","","0","2023-08-15","01:59:24","{""ec"":""M""}"
"2023-08-14","22:59:33","Horário Padrão de Brasília","Code 128","0006584111296918147572","","0","2023-08-15","01:59:33",""
"2023-08-14","22:59:38","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111296918147572|20230807124631|5.00||Z+HOvjr30Ks2l37zJmSNemKMblk2r5azBknQwNbMgTlfdmpIORE4yjhpUsQo+11RIjH02mlbd9dhp6ZO+kosAchsdTic8TD7xKTHHnGM0JgURbU/8TMUhuFe6tMzJ5bufCU7XjHieuKpD4hHY17qGAjhHBFoFckPmCy0qr75JRgD78qACfYEXm4itc1XETvQmXgoFKNEZkFOSlcJtFqoXZLaN82SN2V23sn6Ax3K86FAdC0nuPUQ5i3nzseVXUUrje5FCKzqfmoTjQhxXJY+DojtaR17GjkkVBZnZIZ09oBEqxLq7TMa/R9UgpKgX6LrlQkCUqAf2CXqebP0FCoyBg==","","0","2023-08-15","01:59:38",""
"2023-08-14","22:59:47","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111296736635008|20230807105439|23.10||srOgtq1QYBnyD/wpQmicEVSgVhBsJM01SWHd3ftC8yO4vOmNS8usy6Ny4GQIt0jf4knQf8kVN8C0/1uEtLMQNzjK7gKYMoSeP9yKO7kfSPl5sBAfhAvGZy2HLBV/joEdEL5Vti1hvugIWH9eKvhuQyJKE3HLNiS6eDZPn9DndoBpXtLnhges7CMh8oVCNRzOFhekIXY1ipiPa1lu6znsLqONjZAT15aGkyOEm48q9a8l9D5x4Ei7YltTt5gch246DC6cRrPhUjEp9XHRWyRvQ+bcY7rQdxs4MMd13/N8PTUb6S6DYBfLv2QTQSpDw7b19wW/DcwZUAnBqxAxmVCSoA==","","0","2023-08-15","01:59:47",""
"2023-08-14","23:00:02","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111296766599689|20230807112558|20.70||lZx61cuztHjJkyUVELYhZWtjoCvAFWLKTvPmRdSN2CVRYiiDk+D4SeJoJCdsgfiBXwLLeI4KQ3D3+6zAJkxqHCixsw3/2CWi74bHa8hY/kH65bwfL9fuXdubT7RvvTTTkZTHiiO+BfvE7GiXXM15oASIz6FBEqsL3H4eOXleQN+kRUvP/JS8wu8pxLDEi097RfLEL5qxhXjbNtugZN2nkdxW3X6TyeCl8gXT9jqA2a57LJl+qYUHcKcV14Yw3YutgD6g9/RXgEWo7GIclBceER2aFarFB3Cn2jBwCOAUGXRVvWvrPk/2EuX96mS2O6EYZQlusKJN+tkJcHj5jlpmhA==","","0","2023-08-15","02:00:02","{""ec"":""M""}"
"2023-08-14","23:00:15","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111296743278029|20230807111539|5.00||qPEQp2Iul0etpja1ph+kygB0pvNf5Wx4icka5rJtUv4NaG9YWMZogWJErSIHnmy1sNyP0I6dpaFM3QMZwpezXZPO3zLOLAVrfdGka1D4adR5ZrgOP+Y6YMK4j/LHgCyqEywWFq11ycU2qiVEVDJR210rXOtdqL1Nhv0E8dlefUkl2XI0VJVcdK8Y4aQLzn8WJ3hfhGQG4ULNFJKSa46RNPerzAJMPhZyAjjpowAdciDnoh/NZbBXDfUnIaVA3ZSVZ0t01ZW2JnEAbNqrtx4agHcAaGluX8GdS0hwtv9k1rVDZwoYv+K7PI0Ai3X+Efe4NBAWH8rWJD3g9DXi7JmZsw==","","0","2023-08-15","02:00:15","{""ec"":""M""}"
"2023-08-14","23:00:23","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111296931816830|20230807130730|18.00||oyi0IbpGEjh2s7q/UVOFm9QGxOJnkhrMxZW2AEycMadykJgHIv5rLNnLKI4KSpcBWAmKDg2AK6KqkhekFU3vm0a5lxasr06XgXo8rZTcBrybcSf43c2zUpY+WTLsCDLX7HoOzpckYW43znA/Uo5nFekUMZEJjIXWoQBSTCwIU1MnhqehxlSnVS6vVaU3bK+kbkDysKwT2h7URNbx6xRPrE3iRfRLmsT5nb+wc8Y8uC3MNkNzrmzSbbYzEmkPQcIXtfq5oBqAkdYiYHosevLOxBNX9ASdW3NWOKJ0qcKIIGEYgPMLyYmUzbYzuEycBKZ0t6k4Wobjq6+XvWjveJyWMg==","","0","2023-08-15","02:00:23","{""ec"":""M""}"
"2023-08-14","23:00:32","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111293821382076|20230802180122|5.10||sST+oQq29uAeIzLFfVrd6ERWD6o3eB1/w1oc123GIHGw+/5AR3wc8w4IPMkOiStwXfDYRsV1bo6Xb0ft2fPXzxk49albRryrVCeU3LbfTHZfW0x/7VgjUwBUQKJ6tnT9ufzRLFTOjx0x+P4xaL/+tLubalNh2BIxorhNI3Ou8MMhVM/DLv0GgEnesI/SvVBf8sCf9zFOA4HaTLK5TGRSJrZ4kd0pmZPPaf8v8439Oe2POjJ8lbnb2Qym1OcW33hfsxGH3jtai6S3ZQXYZ3ixXP5950FigUkdmU0Fx++tTR4dZgRx68F9CZq8hFXOTzrLVV4iNiPCa4IPEHGBlC/jNg==","","0","2023-08-15","02:00:32","{""ec"":""M""}"
"2023-08-14","23:00:42","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111293564140842|20230802141715|29.00||ByLQm4Z+D0vF0VsvuYFBUDRtoXfWA506pw6cx6akqD+9idEbvlkYckLdDs8AGWHrjSTDfCbJalbsXHA0moa2lES55/CtGat9VqqQUzGBGFrC1HaCav0I7YbdrG0xE3wbXN2xl3DQsE6kigoXAtzz/nMPukufbBgT69J2UTU3Lncgd19Cxlp+pStqsoFw8c4hzCkivXrIb+TDE+oeIsnRtpaw5K+y4LC7eI7Ywcbg+yPMYdm7CBE981b5PTP5o1kBofgpo7UMnMtwSOpLb/5y6WRom61IZPpHNTy2KGJAn3fJengkfdz66gHpxG6D4JG9Rb21GZ13pnMqytVwXlJsgQ==","","0","2023-08-15","02:00:42","{""ec"":""M""}"
"2023-08-14","23:00:53","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111293592660448|20230802145836|12.00||THfYcHwnBOZJVG+5GGFfBNcWZZhQ49hEiI0T070DDMqdxrpzSnkvxytp/o5JJMyXCKvVYYqQIZJ19DFuPofrVsg36OlBVZ5/WSTeJN56mx5TdR8ykHabt1JB3WKIO3L+DVMXEB8g11zdNVNWlkcBEs1roXF4cWFSRHFvcZyKvfLFVCtwN+RzKkUL9uOZwgpNacwjR8jOZWT6YuybfX8FKch3nLRw38t4mS9tCdDjv6g5ui8EEk3D3zmWUMyKQf7FlqwwEs29d8Jj7/5+/FDYC4h1+ts+vPWrLKPhwgfgJa5luaXCddcpEXBG8aiOgHBeR0LosDgrjAnMe7bz0yi9Aw==","","0","2023-08-15","02:00:53","{""ec"":""M""}"
"2023-08-14","23:01:01","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294522804872|20230803165656|32.40||H2QkcLYSYKGEElHvI/QSlqnLZyj49Rb15WJoHo6LQXchPiV4J8Jb0mhMwswz2eCCtxDEwXAaNqAeiA9jANkZvLUdl7M5jr8NO6NYzTwza/6otE/4OIewMnq1EqOuelC9xHAv9YXHdoDxs/5M9SAX/TdjFFqT2GeQXdKxY8Vb+SsMQQxOoMx1539WocCKfTH6g1Lj2/AcgL/6t55UA7Iua5yNrFnTvX63QhtNvZAlzopLkNNViWDYYTmf9487qSSA96n3y6aCh3jyWdVwUqxmlmMLVZyHRbGNJS3wVP7v+JtRcy3ipUF9RG03hlrc5D5n9tTMk0l3myfQtvnZ3/Mr4g==","","0","2023-08-15","02:01:01","{""ec"":""M""}"
"2023-08-14","23:01:11","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294206562279|20230803113423|11.70||i9b0nLh8em3mayoFCOidb77e9UdQwefaMrx8shAn9TtEtowjjbq5diLabJOFdJld0yhByeL9RLZpPDLhahSGv8bbtF09KdhQ8eH/yjcYCk5feIfF20c843gaGR3ArkRAlyt1js6xuiM7HkCFenp7gU7FAWawP0sI2b+U1r91ZvYm7KiEt0mEpYMDujArJS041ZdL01G8DYOEhbv+OJzR0Mvqwh8WbKhTb+vld/98oHJvtps6k1d3XR48YqcgSIVLTi1zze0OYbBRBQ0KMWkbTCT8uy/uCpoSzE59NAye4QPBphHdUn5vQIi0p0POu6QX/gqxkP719eRvtafoIrDmYw==","","0","2023-08-15","02:01:11","{""ec"":""M""}"
"2023-08-14","23:01:20","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294077100002|20230803092733|4.90||ddABo1h3gtBFjqff3H3bxFTxEqXXUR6G1C8i0fw/XcuF3Ne2wRGViyIbDP0FH8Lp25GXvKsg4UmkQY2mNRrRZpNRHP2de3mmteQIPR+Ag7ueUSGH8MtNz8H+WbFLbsgLePPq/tZoUE6ebB6RsEX7AkrWSn1ihE9H4usY4aMhntt4uCNBrW4jR+jB14GwfbMzTkzQ6zjuFu3ihnxgEvrzGHjWO9mEWbGsE/tRk+HTY87KkYtMzmnfBHvVQhxXd+AsC64Yr0RzV29NTZMxqnbgx0mCfbG3FBkFqi/q6A7HADeCKriucOxDmqYGqtRsWa+5nZm3wnwZxILzYjaHhSha3Q==","","0","2023-08-15","02:01:20","{""ec"":""M""}"
"2023-08-14","23:01:32","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294065526395|20230803092433|16.80||lY2eFjCTGbzjpkY+kJUUy+rBt5j4NXGOtcHDpTXSS986HRtawuYfz1Xh+A35vAQR7toQM2gxjTYuLAvDuI9KjC1tiBWFG4ScxjTxQONdNZkj0h3CCLj4U560siOkoHqLGLmVHvbySFFCyPY7cyXrqfmXdfKz1IwZoFquz3JG1sGuB5+zVBvrl69JDMky8i7heeRkoESyUGIlKCZ174gqVJIysm2GAAOgST73VLIGaxFqIKwpqrcNEA/5hbCbODEWLguPfu2c3AGizqYRvini3RRaHh1uKSI6aViMbu7CS/baIvhaFi9h7aW7pPm7siyOMYH4ioqAJ4KugnrMD/0ZOw==","","0","2023-08-15","02:01:32",""
"2023-08-14","23:01:39","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294001117443|20230803084124|59.00||jeFYuHEhAXWXFYPjHYjEgn0rp/HkixS1cziO2ZfSm3FvlcenqwdDV/YuwSxCXo46Z1MyaILAFJC/QusBAm++A7W8cUrv1gLzOHO0Znx9e6yyQymTfRvVJ0hM3gAmR8qIDq8EJiPiB/KJyp6M4siIwOVycEo0u71qRlm2VXCRRL8YFhTABby9wDIV5RDJ1GZu5biIY/ejTymIUgn2bIFVWw83E0PnUr6GCnHKRBBVb9lCZ61Ljxa4NItiScICdx6Y4tSdJ3IKHWIW3JXSA0Kp0guCrf2qvHgvvriNYaCEqOnC9euv1S8jayBY1MIFtVu7QPu3aIAFfJcpZi3YTM5mlQ==","","0","2023-08-15","02:01:39",""
"2023-08-14","23:01:50","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111293997955648|20230803083018|5.00||DlZo9Ul9KnRJtxWvtO+kNH/ryHF4i7PJWdDP2DS+uHm5XSDtEYkcP4o9qo+0eu06bz4gnW1rzVMJRwVnuqj2AUacUpcgfK797rDZjmPKq9fryKhK55H91gxe8hrPhrr7CDTkdiglYJBEvpY6SHvAjGMyFI4AASdUE1rnd78xU3x2H/xx8WWAr5rjoFx/6nBjqQlaytHo0f9EieAw0Dj3hCJEmKMtF8BtWadGk/FQb05B04WoAEHOP8p3lRPS8lvrV9/MwHfYY4nr+67BST4car59t0MVBcXJq4OpUVOFTH691ND1WSlBWQn7CjKIpR6PoYAQkszbdAoPA2IQv7BKrg==","","0","2023-08-15","02:01:50","{""ec"":""M""}"
"2023-08-14","23:02:00","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294014850950|20230803090312|24.60||TvQ6CKFKQcGcv5aQCfdS6O0H+wQOne+vm2iifa6ttARtP499lqGoY1SHwVbhCxIpyVu4uTD5RbhE/f45mKzpaHD6vt9Fbkg6PU3VBgEDKDMOliTIbHcM5PaodWT1rOUqKlUXd4PuoN4T1U1eH4ELU4fcSivo0ZQVuhxy81aTCNN7yTmn3EBneUcwlVNZW/1iwKnBqlQNNoxHXCVDSUDRgrY64GEQ8cVZl023TnGvkkWIKWFShZNHmJdB1VULJPPAWOVQJ6gqJ1qJrlKcZRGZIrGEmOu9i0JY3Tjv1um4juTvmZHVuwI+9ultLlruQengPbaKWlmwOSECa5DMsOdcUw==","","0","2023-08-15","02:02:00","{""ec"":""M""}"
"2023-08-14","23:02:23","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294025770449|20230803091117|10.00||nPXeMPTosGLYSiWbapdcB2ypRoT2zU3uhbQhJSFTczGTFpOnrO7r2FEH9roAe3sRqTdr+vD0Te+9sbs0XrG2icVCErlkQhDTt3WWT8ye3AyvtZV7IWtc0m9CG2FqVsSa6lst2WcvvvLH7MeRsTpbw+x8ke0i2ngKR1vjRo8XiDxPegKFfl10aAOxFs4faoI7F49spdq2hLwYCKQm4//r/rykKHkz3TSLc25T4Y8I6s7C1wzMX4gh4+s+24rAUKt4+YI1BmG4opr5PNSf3cc/67SHq0ObxbnsILr2lcaxomb2YFcpRHWsbvETebuGmO7YwxSyX5/Pxs/V9lXS93ebSQ==","","0","2023-08-15","02:02:23",""
"2023-08-14","23:02:45","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111295112365389|20230804132051|10.50||n3Hl2E3uuh+cxfbXLS4n1gPuVxLIinfcxvh6hpguKiR00QmiPMzjCyXTBBCK8m6I5EG6xaGXXei4YNSCISOWs50grrJdeCrw9Aq5Jeaizbr70vFfbbzXvu8zmwTBGRgF0oBvYk8AMdJxTN+cyiHlqGEhjWu06gofDlThIsNlH5jojMW+lJZJoOwYP1zx0114IdIiTSjjTg2cgZuFVOliwWNrH3icfMfbjfxv+nNEMlr7HouRZTwdK2jML+dzVFSopztbSCSBG5fvtaXCJNxAm8l/t8jiX6iRRbK89vvDHkiMtWxyY1tmW73sXPBTHajO+uRzIWpiUfXdfWVm1xDdzA==","","0","2023-08-15","02:02:45",""
"2023-08-14","23:02:58","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111295156545706|20230804133733|32.40||BTtD4jpuHtMwX4lM10q9qwbeiYDZBcvjWk8KdZ9+MGQlDEfchPW47JGMYl0yFeMJ7LY+a7ZnAe5aWGUWoXF73dA1liUh+VHKjg6UA+p2iDiBDqi4XOVuZzmcxtTyoG45/DX3T/GJADdrTE48LHO1i3H2mISbYZIu6olLmCCLJeA1Lb+/nspQlY1sJ88bPsImNFVU5vue1+yZQSltYhDGN6jsGcOWmp5n+Hy161NtamixboLqzfPC3+vsKTz+6VLrBka7nZMii0qra9+41Twaft+MLoBNhLiogcJtgaNO2Ak+rdz9kscGHGQpLExJ0lTy7C7gtE9rqIdxvwGDn43thw==","","0","2023-08-15","02:02:58","{""ec"":""M""}"
"2023-08-14","23:03:07","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111293611484379|20230802151519|79.30||W3j9CW5fC6347PG4WSfShUpmpqkrvxgSZ2Qs87J5rv69kzIjGurIKGGIYskvdz3lfqCKErwLu5k+C3ipILT2fyHfsyAlJrR+uuEYwG596V8MPTEIMZmPQxI1fAvYlmqz9C2ygztRDxiMFp6RWS4NpUnKIZxN+RccGlQ+Iznwfo+TNrNDcm0j+N2lju4roQx0C0m+GpmCiSfqHF+HJqydnSARbiwOelMLvyRulxLagQoCynLhVBm23yI+5ffPc6cBTEU5qEt6045FA2WkJ1zdzfooQKpcjFQDewItBekp16B5zM6YE3UqlB67sP4GO5a6CY2XkW/Av/jExRtVWJ1Vlg==","","0","2023-08-15","02:03:07","{""ec"":""M""}"
"2023-08-14","23:03:14","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294832002090|20230804093436|7.50||a4gla9clDpbQNJwWhX35pDfsCYUYITTvcTef4m5afGBkvE4ZtIy+0/o2jOTiupcqVMllDgbQ75NoydOSNc08T46zKcip+gRdb6f4j26oIigVvRKPlI0ss8N1FPmuQ60N4xTYTZLoudspC5gpsuMcizfrPWeREdzAlNvQkibLxiCBwsluGJofHA7EjiJt754UJp9v7ZGDquSoynf/k/jLSnkCLDNSeW+w8o9WClEUIZ/Lp/ER5XzqqB2pdydmMk6LZbXtvJJzwpTEYFU/KISxJAtIEKdoaSbm0YykcDOjM8uRI+JueUO16YrtEeRet/r0Hrx/aTKvxCZZ4BD/l9Y88w==","","0","2023-08-15","02:03:14",""
"2023-08-14","23:03:24","Horário Padrão de Brasília","Code 128","0006584111294846372854","","0","2023-08-15","02:03:24",""
"2023-08-14","23:03:54","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294846372854|20230804093520|2.40||m1rDyzs8Uk04HziT+elUl9XQtIUKblJvbYhSEdKQoQgII3Y+0y+XQaonp9pqsfGIWat2oS5DW6VLRRcVKruC+iSUWYTBPPT0ygP1gp2xQhcnFv3NS+OiCAvL9Ar3R7PYWRipPDrdsecguivNBvBYMJsSyTJbCQ9q3gCViTqFDsLCB4ZkDr8O0EVK1TgblN+NHa4QhsN52jxl6w+VfJpRnaNwhTGluIl0NV8QcM0RuIEKMWthX+GJfYiaj0raZXWA1i/w0UKqptYyKxpAvKXRb/sxO/Qa6W010gNm3F1nkk7xtAwm+U3U+LLJ52VIeLDubR8y7ref40TK44pVmM0Hyw==","","0","2023-08-15","02:03:54","{""ec"":""M""}"
"2023-08-14","23:04:10","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294741929654|20230804081421|4.50||ll1l4E62hBvOM69uBOZgn/gYaAKxlMvl5urXJGx74/fU+k99ExDG/uLI+q/Y73ibKXtUYrzOjjD8NObyI03wlZVliS2zPCG32T/M6URYio+zD40suUIH/JhZqsJbc6q6GUoyEp/zQ2LjYzbBbvt/cz1ev8ftWeYdZkXvFNeFd4MZ1fM42ab7vDKmWxPwIrI+iEOyoeK7dUXU66ycplH1qBgkOBbyqvMFQDjbSvGYq8I+jL3v/b2BHPklrS5aRjV+yqvTQJENWvMEMy3UgguyS11Jeo+XbdIVKgtVlI0loIPCIgDvirimQFzdmUSMc+XLNgqkwbNX/unFDTt2uMFvdw==","","0","2023-08-15","02:04:10","{""ec"":""M""}"
"2023-08-14","23:04:22","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294937490728|20230804105014|7.70||OnPt2KT36HFb/7dxQQjnwUvdUX2Rn3FZlItey9dOxr2y57C2ONWdiy/2xSxd1rVdQUvw53mrqUi+DyTt8fG7ercMyC8HyaH9fQKAnPzpCS0ySSgVzuJEJdF67bbLHQcBa0Y8nxgT66NzrwgD88r3Ne2IEnTRaW50n5Hx8D/5lzD59lsv9EYl6ouIIpKQFIMaeXsOWCnrNNUT1pzCQdko8j/e8Sz2d4JgiUvqfPzlfK/EH9IM2EL0anpUjQP0+oUIG4b9ADAkFwo+hIIeGn9vta0kAuP6QrJp4a80VP6LioaxBWAWwTcr9C8bEGTKpHKOsyB9rKueApKwXKfNjCBoKg==","","0","2023-08-15","02:04:22","{""ec"":""M""}"
"2023-08-14","23:04:34","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294885533618|20230804102126|18.90||MDCKldlnaLtZqy/rxEmGli5Du2er7QF7QWIgbJnXtT6SpYPWZN9NuJOlLMl0uFFmfLwfCZT74bSSQwE2jLTGuL2D1UoPjDp2xvFXG6itAfVJ5bz/63PdJKloaWWho7R3fgdaLwd+1LbWF2z9ZC+3zIypxf4Ff+4cPsHacxoLOAiFU2viGZCp0h0pcRnGdYusI00i0ZpLefER09CNHhhoPuomq6dNSK7N7eZe1DBQzKRPsV7TELtWV3CanPMFyn7jnTraB92SWrD0IIf8rhOZxVDRhrVt8hC5UvvvHQxU/k8r6JAN5/d0JHisMO0XRdL6u3ZRGo7uFJHJyo6SHnTMSw==","","0","2023-08-15","02:04:34","{""ec"":""M""}"
"2023-08-14","23:04:42","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294624294016|20230803175500|2.70||khi/BD/bscuXubb/kSuhB6LamT7jpaM3bthbXwERb1TE1RZlj1+rUhjgPMgNim+4KzgfPSMG/6NZ+Nly9tuoBt3ZuSP5bSbVzgD2mFmPi5u5mYPKAPzC06L6HC+ubkRKsnSH40OZ4zHfGt4G1fe05jG8CMypK2FCrtmai9+V/BRCl++8aSCq2AEYSdS3S5wnsLUP7UZeRc/iC2T42TV4E29ig8H2ZjvB981zmBkRnDpzVCb/4j5K8bA14FmtFO0aNkLojJMzC8dXU4xtBrb09NGDeLeSv4ZqcR1lRz54VK+VYmyJNOGlity52BjqUT6tRDkV4g3klLeVnqGVR0A9hg==","","0","2023-08-15","02:04:42","{""ec"":""M""}"
"2023-08-14","23:04:50","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111293802226498|20230802175317|33.00||R/9SsRxZ8K0MxNqcXQzXg7SohbywXnuEUycrTycSJdxdtiFOFW3UAlDYsE6Za3yMWnMPiPk/evXAEg1h1xW2zgkaLi/5crNGTgakCtcn4NWDx877gvfZ4XPC0Kd6RE8Orz9lvVh3HpB9t+Eyte54wocF2XH5orvm4jxmbExuCSskU1Yc6xxeyhV/upzYpGM4UVqmCgsJmBP5HD+tbwxHK15Mhc8JM3s/TszE5XUiD51XomS2yjj2+Cdwt5W0/vak2w66MitcDi5zpLE7pz6ad/F0mwgK+Smhq7NDRWBDYp7ozkoRJle2itXbfAlKn4AjufPB185ERWOeUvZuLFOLww==","","0","2023-08-15","02:04:50","{""ec"":""M""}"
"2023-08-14","23:04:57","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111293791811080|20230802175213|4.50||gJb74kbwc6VzXtnGRN207iomue8+LVqpDykCg3bHR72tXeANmufZ1ho05v6ClX2qOijI75VUgUIQDxBzy3VxKvMrO8PaLtMbbI5uthVXuPLaubiImmwKMcXW0lQ8KIqbEY7rFDsmKNRER2A5IWEpZS+HDfHQeAoVHMTRkPem17W26YGCUPNZvFAgjmyt5z6wxAqvglNMIF8n076tjX2//A4I1zwiaufEDPNVMm6IVJdnZSCNJXsK/mAQfo6iomRf3XqVOQBMqEd69SXeak/UgMyFlGaZyzRB8FtHy1pw34z5tqTodHp+h7n1w0x4MW3633MZXBQXXWF7t3l37kJ+aA==","","0","2023-08-15","02:04:57","{""ec"":""M""}"
"2023-08-14","23:05:06","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111293657217543|20230802161608|23.30||AWZGZ6JYzaM26Cr8Ijs4ns+JMayQ4t3hRoQZ/rj9hhu+gORIMvnmt8weI9dQa8942L8PtYgQhJNg0QIacZUbqQCHzv9btMAR2kXiqCM++ARA49+9Ba5m/etYyH20w0AUkJqCV2psAJHfvhbbXjOmpVntVDlWhFrl6yGVlX9ayopiYZV8cOtzMMMsgw0fw7y2Ff4mXwEkMbPsBTtZS7qt2nR/y9LO1vyE9eaSJkggc97S8Op5/WwbvULnMIE2K33dky8X2Y2kH85x2UJR5TQzfnic6A8HA1C7eBdnliuPTbFpjskXa0GlR98nQ8M5PNWVA/yvP4EpND4UgVOkT2nNig==","","0","2023-08-15","02:05:06","{""ec"":""M""}"
"2023-08-14","23:05:16","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111293660973108|20230802161636|25.00||ItxgOHZH5siylZdbQ4IROOaxWhLUBIxr+H1CIb+HYbFb/ypMN3rrnKmTh4Imn26EBAjHtJz3KAaCBEscFHFASE3ujxXpVXOrjizBC6bZj66x5p2njWLRiNq7jUDCAfK9oI2b8QXerkJFZ2hV8CQuJTOzZ9hr/EZMqG4m5JhP20qs9lDMQsahtoQoglTxifpKTPH1EQNSw381ko91sID2YDosEUeAL7ifcCgUJ+QiV9i2TFbyWPOP+rO6G5f8K6Ql6SwQc06LMM527ffm1ApOYjK+YblNfQS5asa46+xaDPgCuKqk1FxZtNQAuPGd44JpK0QWU2RtziCWcehFijy3Gg==","","0","2023-08-15","02:05:16","{""ec"":""M""}"
"2023-08-14","23:05:28","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111293678287796|20230802162254|4.60||rEpyy82RUi245yYYA0uy5yJAJGQlT9xwDlWNkEvEqsTjWP3QzV7CI5LDD3ddGAKzo3JruVkPKqBQGRWYrX347YhZSmXcZPZozM1Z0qUBomCrvbsADMTR+AsmgyBuh36vYXxfxg/WqQidhY394VHICm/XCW0hekC5rauIrZbno8KcTULCs/gcf0pFHJkbVPEej7XdwfgQlpARRm8DzHQIPv/J+ekytTH4lChRXgj+z42/Il3pNk/T50QDjlE0G4vJZ1EVuqmmMzYIyjJvMgTjAh8Dnv4dy6svnoGScJp//5wI/rJTFlV7nnYLVI7HPWanoIxtVbLxyW0L/B9Vy1gjhw==","","0","2023-08-15","02:05:28","{""ec"":""M""}"
