"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2023-08-15","02:00:46","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111301137828313|20230811182546|26.50||apUUYVttcINWCZtEWvW8o2wkYRtzRmtmmetAYow7HlQHHbUe31cPIw1gG26uGfbjWkCZXKOwttxTuBq4LZEniKkSgsCdXmW87ngUmfB9diHpBwOINtzw1NJ/4sOO0SOWrLk2r/qLnsUnHYlC8ryHO/VLs0IhPqTKNL5UngKG/2a1Ysp/rmGKeGGR0ba4ljlpGqGCWRZg99MSbuyqLR1Hec/E0z7hGjJncrNG26VSHz/FeCZbzUhW7sP8bgr334PNPXk/SzDOjiWEfMRXSVRKmmU/vOtUJiSwzT3GDmOElMX5D4DzLR1PJNNFGITyZbljZdHUTYwds3c/n76d3aEGlQ==","","0","2023-08-15","05:00:46","{""ec"":""M""}"
"2023-08-15","02:00:58","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111301104335881|20230811180131|24.60||jSN6vt3bRcLeiOF5TV0ND8rSavj6+Nai1amHIlvJ5JG5HvcX+ii1nqUgMgtT3sTcOKNjOwfZ9tgoZQQMt6Z5mpGX9pjNbTswsSXdUGGIV7WbAFhMftn7WmECef7HsTYLq4s6TlFykw1jhVvrl+wxeFnpNyKXIBqLeoyIZbSYwmdPFLAGORE6tdDRvSB7+qWPP5MHBJKZY8YEKqClpFXLPMKv0DarfJHi/USPvyN1PGCZ5tJwnxboj0jhkA0MhxPgGDcnforK7AMB+qsKPR5WJC9o+EBI8N1F8ZUjc5dYdMIyNrbdlnzjCpWHgCSi5uFOfzcq0VOeHIbWnn1AKqNebg==","","0","2023-08-15","05:00:58","{""ec"":""M""}"
"2023-08-15","02:01:04","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299751708120|20230810124921|26.90||Eu4czBr2LKw0cPJ4Pw+51TVJ2apRMmR8sLeA+HmgF0nQUX5Yi00R8WCC7DvOGtYAoofb5lQh4m54XWQdHknVC3Mh1aQSIjZd7a33yPJ3P6KbuTDRtqF6iKvWraDxmiP73Y9amyMGmD0z4Yk1WhYo8OJIpaBEV+v7ey1HaP4x6KKXEfH+4e0e9GR9xdB284PA1kXNtB853aDW8f4GKsMfe3sfGhsGTifws5GKnpRacAr4qhDN7A0Pw4GuPjcFdm/sU8p9s0ioP+GcGksCP4bz3FMgxkMIp80F8FpbPKEjInUZC6CY9Uis9nYBJQnH0Dwrv7jiD/qtKEwRBDaKOHEoRA==","","0","2023-08-15","05:01:04","{""ec"":""M""}"
"2023-08-15","02:01:10","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300593861761|20230811110905|17.50||m4F5Ox9WyfPJPNUEhLISJhIh9zj52vCvmCG+oiWJcXkT96DiJLxVK1CiQkoY5BrOgRq8wjxl84xHWnV8pe7JyEf1galZ6Cs4foRAsLdbRg9jPM+nYkdC7slxf36v5H1h+TSrE1fUPLwkXZsKjGHzLnw2C1MR+0cuZAJ5G1QuKlG/XWkr9kI2GNYtgaVdFXkYrKF4y08hT76M51ulWVjz1ngPzu14HKE3c/T2jhgkxsdMmKsJCcYJ0Tq8uQ9SAxfJTbISWNIJ0cGAYijrpDa/TKO/Ld0yxMvTesFuQ98bNQgxH4d1H0yMshZRTUPDocoWah6FdC62qrKREyRFDrPFRQ==","","0","2023-08-15","05:01:10",""
"2023-08-15","02:01:17","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300088667546|20230810163942|10.50||U/F6cE8Xb8NBBbmKfDl0ZsSxub2ZKhucIUJwT9IRRGAtBb04AV1GZjdrg5o/9Avt+YqD2rkWSepq1FMVDYUrSQ9ICNJ+Aud/L1tSJYoYci6dv+qfzL7G8/RGcYxVRW2Qak2PfNFHQ4aJlIIL0emgKS7xPKibOLsYRjAGro6fYDRRjqqdj9RqangZ6ZtgZSxDm1w7Oja9QlmI0zAe9C4Os8+evgcoylIHT31iGPTMRVaoi6413fbZyYjDXG5A32+icTqEeOmyKsAV3BpbKS2pDZxQst5iZXyEln6AW2o206RVs+QICerVhzAK2gz9kM8XO0uUvxUyX7c19ofQESzU3A==","","0","2023-08-15","05:01:17",""
"2023-08-15","02:01:22","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299479338276|20230810082633|35.00||Rf3rNSCClRtco1+IfzCEqXUzr09KEfleSTMG3w8Yp/SuY8LqQC+ocoAloId8yeGRBBpiwtKNZUfA9zkAr8CXfkDhaMsAd49t3inSvcZBg1pdsMjhKbPuC+ojkPfEqA4Z5f8jtZL9z198YC5+hBaw4nLSVpXk+Qz9OoPfE8jjbSZ3x0pQtk983TpPN/YyJj7+mGSWs9HpQhE2ZWwaFtPXn9tPieq4A+qh0M2/k31Oz8UqUvBoAYjRgljjTw2Qp7E7pfw2jHkRtZrACQI349BmAQBqtd0pMFEbM/wrv6Uh0L7tzrxWVaWUtY0DaBB74LiDmU3QsKnrUlUW3a0ca8xqQA==","","0","2023-08-15","05:01:22",""
"2023-08-15","02:01:31","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299484460840|20230810082944|19.50||sdQbLupEnPwiAaHzup8K5s/LI/jFnKdDNX1RgNlqvWe6PWwyHMBkEuGgUqdOJtwLmMONKDeViYTILiCy3RNWF80ZndWfjEX8Fpe3NQtKO5geVhs9osXca/Ig3VDNCMoG+7/RPIlbcGeG9u3tLcl7O7/6CarOt3/+0XVEsLSFuDQIQAK2Tae/GG7o+oBTl84IXxnkLKvvgyOTBsNv+REkQTdr+HECQgx9GJ/QlhjNHzSaYpol+bDqpaAj+x8KVqi6gkCHlkF4oZpKtw3vKM8khv5OudcIWI9fIC0rdTYNDIQzYHcAd6h2USc8826NMvktBGnMqPv+Q01E4gZMEh4YwA==","","0","2023-08-15","05:01:31","{""ec"":""M""}"
"2023-08-15","02:01:40","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299497815510|20230810091213|20.00||dHK56NLxCYTpbIkGEJDa6ecofSnQmxZO5LR27ljzSRu5kJM7TjrYU7ZRNaVpjSmr0fde4GbXYm1d/bqNToB0nSiE1vuI//Lwxu85hBxvcAYH4sYYkH66gBFVayWNR/6vrt5hoMT1nOY7nXc4WGpiW/9jyjTtGmiThLPH9EINH3BI/0gEWhu0NkXd2OF0CLrY6l10XX9qgy+nNsld19YF+Ig5oas6t3Yf4LxnbYxCJxmkCRKd9rTdWshz5/97IEWJJfIQABM4H2OWHhdc8CEaX0Eq0h1CRhoAK4MmbLiCBtwSOuenkyWWZ16md8nmFT6IC07FIfO8cnL2RXy5vquWwg==","","0","2023-08-15","05:01:40",""
"2023-08-15","02:01:52","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299502646644|20230810091452|10.00||fpgFFhNiBKc6vH/bgXSTLjscgkdEx72H4Ah1u7/7cAdnRRl2Pc9ttqfwMUFOQ939h8Rb1NCeL/YwjWmgQem9oiBFtA4iaMEVI7f4BjWYVbc3s0G48Io1gz4ZHZmcsL3yeoF63pUCv/wblkbJKm5D6yUlzEFD/K6lA/qOSAI2JXx1jpnKXMi0Z7uI9IP4IX2BSaKucvLNItFUXuE4E+/znhlZQTRey01lgvYWbAzff2vSLTQMWpwJV2Slryp06vGB0YuNppLbKSvBOwKuUBUrHWqPK0uMeZXdac/d2DaPIOmTtCSah5Rii0nsmc/dhFjQrJRqbNHqszizIN9Gh2ksvQ==","","0","2023-08-15","05:01:52",""
"2023-08-15","02:01:57","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111301089054198|20230811175331|5.10||XtnTmQo+6ZcnE28wkmtYY5eNxOp3CAoKurZ0SQMQAzGf3/tAuQH8TYwAagZpht16oEcfGe+tf9Ym4z+RfOIFt5GaEkmcte79awmpjPQKwzjtuvF8L8veatE27JjRCHrpL25GNB8EOz9XfQecx35dv3A+i7IoHlAVHllQ84EmgeoELytNzvARMaOC40WkH+tO0Qp3Du8HZHXk9DU0eBFzvjtHR6wr2r8DY4tWwd7sQH7rWlHKt+PsQCSYlf/cS4+4wgZYKD4dU5Y1GEthSFTliTTD7Ot1AyQJ2csTyFzKE3/fi6IkX6DZoJnSYrkQVx8dx7DDBduXrz6QjG85JcIBIw==","","0","2023-08-15","05:01:57","{""ec"":""M""}"
"2023-08-15","02:02:04","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111301079655903|20230811174328|15.50||P+/iUsUHcIyCDfvvcGpEgBvXnU+jxS0h/n+YPDd+b9lIi/T4HIlVSFCUzfz8Bc8WleQM/k9hxL+00zQqJr8d1P1CRhpHIx//pvIl3jrtQl7WSPrqWRiMfB0MaARSSp/suTJ3+tYf1E0ogwPKskox4v1bYoUsIOyHsFxDyqRyLsdzJzZlB4tFsEv+p3GDXOQKjy9PHQsLNTnt5X7DYjq7fDy4vSh1wFRdmxHRfmyrUndUlQU0bcDfsAp7CQTuMDeiR1eBrUFWiJ3GWAKubMys5Oq+nZMbOPX+5FOa0SmV/AMc8tUiX1Vy1wonSQczv4MI37bK+WOYU0fgiOQIbVLbwA==","","0","2023-08-15","05:02:04",""
"2023-08-15","02:02:25","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294813843963|20230804090657|89.00||VSPbV3pyWKWqu0+fkG/8z3kpudO+Tk528/HKsqN1I/KZ41tJFNB5aG0Wg9V6Q6GhVPaImz4Xa5CKh1L+NBMdgriHwswYYOegWy0JtlxUythktfX3vyytSkPKs7tp5z6oPPVTjqmRBizsB6vnBvp5O6T0acsXy06x+mQ03gpcTFK59tlb4S1Ch3dfqTvJ8F/GZTvNQgg6qABPAF5E+lkltsi36F18IrCHXgGODNz3yS8HlqPNerYYVwJ9s0YEv8xhaDsJ57M5pmjCHgtRlZdFAqrNuiMQOXIL+3heU7SI+9fv5jMg2ZHlZYuX44ENoQB+fy3n/8l6QJ2t3Nt9L3QQgw==","","0","2023-08-15","05:02:25","{""ec"":""M""}"
"2023-08-15","02:02:43","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294773996896|20230804085920|39.90||TYn9hZayhd/RynpDYV/X58SqjGKlheocwTLwAqPK/9ASZYx7w5YK6EF9kt2K3JQfjCXw9Lm1skBiCCD2SgKE1vrwxDo2lrxLaoexPRsAIORVOentLyqySQPAiJDOsUmMyYTR8I8NnCvDu/yYCNN7apXRpNcs7TZazL790wDcajC0lT/LtUb6uXHfHS4+zCGHI7uL0p2kN8GiBMFMs0e0FSdP17lf43fra15RIyQZrIpISL0o7SrUP0wlnUPM13OSfs1Ev8pJLKIO3EUgSQJ1Fct+QJssPkqrDPkmx/dARBzskgjOUYS+G0hgTsSo1iz9TmMLYQLYLh/RiYEBc1/CDA==","","0","2023-08-15","05:02:43",""
"2023-08-15","02:02:56","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294794585364|20230804090247|5.10||kLeSvIMZmXmXmNCrr8OKDTCBUNZQoxdNO1BSpU2xxG46MnMbT9utrG5p2vPRmp9Y8tMPH55FxTrtZ4E7VxoU78LxR8RLKxco/MyeNVomgLymTLqocTfTwaIawpfERNXYVmrUGBjZQFsjiXC0xLPgZLP8MswM2JnS9yJ6cCF2Bqmxsw+bELy1RGsHHy3u00xMetYsZPxEIMUSTIM9lnszr/flUvBTfCPTU892XQnQPdGYG5jXgiBYs2WtAXhx7Gh15Zd7h20/88F6wFmBpd9RZ7/U60ERyPPjrJVotvuH+uggXSe2wdzl5MMAKLxHZFquV04Te6wwwcp/y+WpaOx9Vw==","","0","2023-08-15","05:02:56","{""ec"":""M""}"
"2023-08-15","02:03:13","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294759743404|20230804081932|29.80||dYyFuQYfWQy42+3/6q/hhVCKGm7yHK72H1kDU6q3s4j96RTdotLvU/k+BNZzqu/ODtfgaFA7Qt0cMGTIvFvP4gfNRvoCMJEYKVSNhACucOKTts6QW5YiMiZrM8e5i1QqpSz+qLFqU9CSZP5pMXzj4FIsAZ4127E7lw3isPFJvoL5o0yEVF3ST2PbM0q8CmctMvnP/iiis63HjkQqiaBJjb/APaUn4nA2c9K1zmFGytX3C2Kw7K5jzFnUKPwQephIcXBiDrbnaK8yVgL9vXz0Z3KpghGDIix6bDFPQeF9gVQlrqKydPZWqqrtYAQ/gmqhKJSRbv/opEdqjqDVxCgK0Q==","","0","2023-08-15","05:03:13",""
"2023-08-15","02:03:19","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111294760911536|20230804082754|195.00||qBVUNPZLjuQ/uOB0i9dKC2HROGDBW4hNWFA/ui6cR71nW9BIK7cDYLdofuBKa7KGDAtEcSb1l/7kcyP+i0QpQZ6vhvo1al8VwShZKBJzSb5kXtmFoxeIVnhV/WqrWV/Qt8sehP1JP9RZz0NzCF6a5WBUNmlnRsFjBB80/RUiH3xUSUCADaVdSHqUy86oqMhBEraTP4atX9jzaRPSmc0g425F58LeHmrClC5yxhc0GLMoljx45xMRqHX1C3AROMBQwoZx1aMW4GdhnHzSydOlld1X8PaKZmDikL0H0s9umzWj3i5AzzJ68UD07lJI4JDHeu9wVhY7c0kpjhPI2n/qaw==","","0","2023-08-15","05:03:19",""
"2023-08-15","02:03:27","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300292788895|20230811083629|10.00||GqzMEUsXQHuGN4CPUQ4SE6O1QAbzf6M1zOp6u5OV8T4hQlpc7+kbTczdHs98bqQzxNMdwW3wePvG55c7Exl0s4FUZi0N3NvRyJ9jLjg7Cfv+J4rkHKVYl+EIoooe9ABX4mN3LHEgp0dI42nXsvcYW2lOd4/zUNZ+QHvjuMyg/JLzY7ln0Y31J1u0t+DlWkySeZFXnnml1YSObIx7udwd9QEs2lrfPwU0xMtiY0JOG/s3BXPVY2/Gu6ZK3rw4C2YdtLFOFenk9glwBN5MfdenmXDH3slRctLQVhy9nWQeC0Tvz8lYZmeiHBR/BH12LUsSCgkIN28SG0/8Mjt2H3H0VA==","","0","2023-08-15","05:03:27","{""ec"":""M""}"
"2023-08-15","02:03:32","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300287527078|20230811082505|10.50||ZVV39ajjYwp96zmmQUSJbbTVHSKFhFKm2Jk5l7ALQ5q8OuHHcJCM3u2DH2DLdW95OQ61FgiAdoVMrnLhQAxNYAqIQkZmaIp67fzkVKA4G95WnOXtk6/z0crDFIYbE7XH4mpejXXBXv1GLFT/QDkhgK6zatdAtEgI0HDQbBtnIqOXuX8ccuRuKwKHBTOsq6hgzz/JOgtnd8yUhhG7fg/3mijOCGmZFinJQqUn2I+pZ5ryXTWOkd22nfXwvdj6iAEukIpdWVaw/9ZC3Hx/8PfcpQaalGMbrtn5XfAUzqWG2RhtpOQ2sN3/7ho/WRv5m6h5oxx353u/FEiagJ0SN6o/VA==","","0","2023-08-15","05:03:32",""
"2023-08-15","02:03:38","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300252863292|20230810185426|25.00||VCPwKDsQNZtfv7TVBQNcYSB0P+BDPhlXtT65+gGzaZ1feuhSFlvn/TFSfl8UvVugY2LtDDlHId4jjTyO0d4YDa9ekIfs4FA62yENfgToJLkBpQwuxgLSesx3F+fjpb4BEWz4xCeCxfJ5QVehoDyZXZYx7aODF9QLn+6BjMbjxN7erkcH9Gml5PSIn3t0lQEJlEBCUsysUCISmTvbcNwm6+Phhe8iF4JZdd31XqXthVDL/ArAvmO7gbVO/bCe4mzYVpixbuqcqn76VQFE3/hXeZK6RYky8xC2VoDtWqzI0ErZkimSgr4/nPnsilAXO1eASjyQsHOpCy5Max9u1uh9cg==","","0","2023-08-15","05:03:38","{""ec"":""M""}"
"2023-08-15","02:03:44","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300215018266|20230810182905|24.80||ByxohBIHad00e2GjBL/klnw6glE16Tz+FNovBS0raXl420MslMYSXmPBcWnTOlfE1k8Kelxt/0lUadDq0x0Fsc1fH/GC6kPgSMU5odMTuXPHeX6cuakCzDtWJ9KP/q0w4zOWwz0pTGWh5qX85q/79Af9RBUbTAVFm5flkUf4h5Q8OLQe+YwO6pXaaWPxRenAvMqnWH9LwrFNMEtmsKqR2m9JwXiL/VQ85W7MEspG4Y26lk7V8Z1WtVWuzM+qGHSOQlcxAQviECwdrXO11tvAFq5Ive1tOqSDJwcT6yvwUhU9xayO/mA/QTWkJuzKfd++DWgfvqz75Aq3ECDrIIoWFQ==","","0","2023-08-15","05:03:44",""
"2023-08-15","02:03:52","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300228370311|20230810183044|27.00||VER/sqn4NXE9lIcw14HzM8SFfQENec9dL5bg4L/57YpHVYY4eRZwp4NZO4vpKNO7f2L0G8U1JrXM+Q46o+btD7A2C0L/tvssKvUe9Fva4d7kqVyzyfVwvhjm54z0Ch0oJW4zI+eCRUgwFPvdE0qrW27+HjbIc4LU+BJIFsLiZJlkZhc13TWP36Kd6Oh9eOOHMxwT9mwPVTa4/Pc4y9RI8Y0FrgdzpqDne0vtAofL35fG4UT1of7ibZ2zQQw064HX/Bqp/Qx5A/StEsx73Lcfr8N/5Bi7X/XEAJHrMarTfgqkexDDXeaa9kNGZMolTTfFc7FeXOMHhWkmkeGu7NuCrA==","","0","2023-08-15","05:03:52","{""ec"":""M""}"
"2023-08-15","02:04:08","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300207196398|20230810182302|3.50||Q9mzOBH4CfmvHtlD31FMH+OIlCPzujKJYtUXB2DhUBULcFXPi3Jf1K953qDFtL11doSU7V6Qf5gkkEZBmIq2wd/jUpuGVpu2gMxxhBKJaKBM80XsTFsQ0/HybYf30+TKmDkFI7IE63zmIKRumvIYnwjmDFgZhXfogHE79HWUhdmJFEECJ4U4oMvU/yBd/7JE/q7HFXc4rTR3z0ctjGZ6N505SXCaZmKYVRJLXCPepMIT14owYE08zXbD3Td10wKqCSknzqbK8WB8gtAUGs3n8h5eEKZeZWXtcZF2KwSv17M1d8y7qXuFAAKUYCroDN8OtGsgKEZ900QPV3FT+LQIoA==","","0","2023-08-15","05:04:08","{""ec"":""M""}"
"2023-08-15","02:04:23","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300184266026|20230810181007|25.50||U1Moh9sC8wf+0wa5mmYA3Dx/Y2cyhs5SBhRwmtBOFdWa5iPozjdQiG/bcIbmy2vJ4x70BEryTrQ18HXYWyfYD+aRHPMZha8Y69jQXk4DuX63tGWlyWpxzSUTFilt9d8I7nnrBiWdAuuISI5ilexYsDdmpebjL/Zy2mKKgTdohXo2oeHlbHJw8bQh2l55pGSiA9ftK4lUsFX/DfqQbidFAaECX7gpHBE8y8ZHdBK/FFU8g6NfZH9yJxy9LeEP8iCt89hhoJ4TUwP7ZghFwf9OqAGI46jRODHsZshF1k6UuUVFiMFFA64aQeQkPAeABvwZ5tDnPIEEeYpt2HP+G6xLdQ==","","0","2023-08-15","05:04:23","{""ec"":""M""}"
"2023-08-15","02:04:30","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300178803112|20230810180200|16.90||cmErUBOPqHFX46LHmgVbCedTWcjZBcJf1RL1evihio3k673VW0mlB2uKfTjD5V8X3qZ93zpI+/bvKs5qteEQvh4K/qfRXdnno4VrcpHnTpFGGaE57CeKNvlSkcacjAdT8nL1XnBUFjWlgg1i+qFm28v/nBsatATf2u5EIUTCOSvwBpRQVfetAhSLeCTr4XUr1UXvX7GLigLK+RmW+EmxQSyZV+X/Duimevr/Z2DTTsSvary2aYg/X77I9CDnOPYpyhszovW1sLSWJTVKzFscWCSOe+EW+ANthqVXASy/MUv1qvFu+BGgfNOf5NCf/TeUQFSCoxyI7WMpyKgZdoLX2w==","","0","2023-08-15","05:04:30",""
"2023-08-15","02:04:41","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299959947403|20230810152647|40.75||pDtzFwX2EDw6FTuTdJoo7DOt5AaLsNysElw80vSg5l58pY3C2hMlNe7WA7lP8Eq84zlr8aW+vP9LKDA4Yf2+MioC+fugRkOFQbUPHQE2L+tSFgbahhMxHV+wuGng/eE9KMxEMRG7ztG8OiB/1rtcXNrTL25f2PrzpKXSCDMw3th22tk1YEXbz31lMbMbyiCDoJQEQJV+hpXidy2QrRvvNCKbjx/OXsxo4P5gfizSOiC+pUNQA/1MnbwX+RIwOMzkzlvKLXdUrLigzJUq0sFSkb/z6kyenDkYHbW0Uuf+wUMe5s5/W78LpwOK0qXmI1Bs2ccGTPDLq/9VntiOuBIvfw==","","0","2023-08-15","05:04:41","{""ec"":""M""}"
"2023-08-15","02:04:48","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111298662791342|20230809112749|11.10||h3+4DX/TDDode6pvs+1kH1EI2IXcXjTMvDthqSjxXfMr6OG/RmFFZXc+MN72QWrcMhVvidvcnTlRGuBAQial1qTm3qPqU9RFDEzSoZxHar/xmt9+viRinkQcn4kvmPkQYdybvHbO3GzNKX1ZzgzlK/ajIw8Vks2lWHEw5jb/GWVfqqd+cGyK1DfMltCPYvbUTmqFjx1OWif1p3okr5kTN1uhIS6eV13juhT+4C3vDnakCpnDwQc7IbapccJApPwua2jN3OLI/cCd72v6wusS8z5mieBQI67WLTaexp1UmcMwI+fhnD/wzYambGPu+PwY1vgyR1CG3Zpy9fx48VuXBA==","","0","2023-08-15","05:04:48","{""ec"":""M""}"
"2023-08-15","02:04:54","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299457791121|20230810082227|50.00||LwmAS3in+AOKW9bjvnSoKqF5gKV3u3VsQHRHAg25XdMp4uU/7QAT6rtj197YKHQ6UTWCFDmbeKIRF74U/n1A31kJwgnEE9/qbF+JWFuy0tLsZ1SXxvP8AAaHoDdwsJQj3de8TvXxBZpItXARWcn3jRwATacjCodQIbAJrZGBvOYv0DAIS0JeIREBluXPN4yTSpwtfBjSJlSytCKHA3DVdXns/U6IqrU1WN7VyLkRdVzzw9IN/H2zTaG3TK6dO3nZmoP9YEti5AAcJAHvd1AWfS+TLBxUEdN7QolVHZUJhRlTA0OFsany//xWOoWnGMpPByMGlZWoGdsCzLMA0ELozA==","","0","2023-08-15","05:04:54",""
"2023-08-15","02:05:00","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300017089922|20230810154956|6.50||DyMQkoIuvhSdXcaQEDDdcm+vxcYIJdBMiTWuO3gUPcsqkxbWXodSybj2/9av1mKmvoH0KgEZ4j2GOiZWUdoKPnAG+7sRaRQ11dJIv79kixzPNXFurtZUDlZJ8r0PBGfRoBTSQc56eySZr4rRDuezpbLFPDuypgLxG5xtuRqB/1PJEeWVDx43KojJ8VgTGdLhLLYNOmo1x6kZTHo6eOyIb3guM93GLL0uPwcboLN58fXcOJk3cMPGUe1fEX/yin0xPyHMdpx0pTLRwkLZLwUX6HQe1SpHY+M+BgwEUgtBy1oigvgJEhvdZtOW4nm6E+sT6pGwUjX+G3sZpTXudn0sTQ==","","0","2023-08-15","05:05:00",""
"2023-08-15","02:05:08","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299838989717|20230810135835|4.60||XpMxqSEPqZcyFDAI48YO7QIuq1oIV2ChnfT+NypYA6/cYwUu1uZe045KfEtLqeEZaOe601yTn8g2dFk06H/hceEmN7B22jZdIBeRzpcrDYnAOZdJEvczF9Ki3288bRl7tRFzKSZTxQhbYk5tqVEMmxo4VpAKcZKSBzhLL9r5u0fw4qBfoX78QOcAe0+C4ALPHD7y1Bj78Y00YgollvsBAhGRnNUyRPGYTW2ZyGZ3ek4mMeaYiiBQ/ca2+VbBSlA1EbEqpm2qi0UPkI8D6BcYulYzSgMtMc1eMFgoS2WMlQ0GrisPFFALLzHPMoK2o5AklTuze4KZjha0Nt3OMuQ92w==","","0","2023-08-15","05:05:08","{""ec"":""M""}"
"2023-08-15","02:05:12","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300037146719|20230810160225|10.00||cuejCXVU4lwMbnt14EAXzv58Yqvp36VK+OklQUJcSvw//9zShlIVELJFKYA6sXvJwKYJsvipDB3eE06/YxrkGfw+2VplRV47en5qjZLlssLGiPvUhaj9mZm69qDVyTWlNE7GO4kl+5222Z9lKBuiba3Waf9uWPDiMeW0aMyjaT5756DrEyOpFhRobKQ46x6QRp2Hp8HUkkZPZKgV2yxOJ9sFQl+4groLOeY28xmF0tVpt4o24yj6yPK10ByZso5j3vvud/fYykfH+OPGbX52mfFSdKFkt3pop9mKpyICplY0wst16FJQWZtjqVCFHVsv6ar7ysPqVZfA91CGpQ4LLQ==","","0","2023-08-15","05:05:12",""
"2023-08-15","02:05:17","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300065125976|20230810163459|9.60||Z4LJNuuONLuGn7j/eYiO3lOXN1IUyePLCooiC6KgQh+4SKQwA0CWZfL8XeJa+WaSYD2d7TatyIXreaMcWOCuq64NpcY4+SYrkBw8KfUBDbtfp2XDXCQMcUD1eMRC836D4IiLoiyUyPpmRB0Rm5htIFXSjLcCBcr7Xdm7cVBB1sm0yW0qGT+VMQO+Fl6nT1RD7GYu79PGrNGqenSKGY5sP+iXeGbCuMH1wjpYD3EpS0dmpJw2oFHCQg1Ki1Yi5DpILanVydCtw32wHF0JaajUb43G1/LQfSdgEy0ygURV2s0Yf0sQORkiMAgLH+1iUhcqbKtPxA07vXoLDfo+KgbOUg==","","0","2023-08-15","05:05:17","{""ec"":""M""}"
"2023-08-15","02:05:25","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300163773298|20230810174321|12.00||A856LwAXnACa3209ZeNo3BhiNIXSrc/ICYlLVfO7RX8UCnjB2Nbz4vjnEgYe8e4mxarBfg6H6G/4YXf5v1fa0MaxF8j8J0d8SOK88HbsgZCdYXBK272P7pJ+rnluLNmB6S66cmvlVcdNKVG3PCKsT9qg7e/jbzZBfkfxJ7n2wBS2XOPwzfXp2N+OTw/M9P0fhHi+k2w13GmDUh2TmU18XQZPuzik6LovXLSAnl6UpU5RJDpY006VGzG/RAmuJo0n6UIieL1yZAG2xnXIU/EdCzwQ8C4SbruxEXlRxzaAHxejZiA29EtrewVQU1yjnWqwkNkU+PWDlmtHi75qL/CZRw==","","0","2023-08-15","05:05:25",""
"2023-08-15","02:05:31","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111300152338013|20230810174231|10.00||DnZBlFCx4rc2YFOnoJ6NINr7BCFiLE0fAAau67ihGsYQQLeC+tJvwcE0mEWFMKLzpzCs7dBn1UeRAKTt/8B92+eIWgKXfOpx6w0plq32A6J95ixsDQDdqe9P1eIbLFL6wrx/+po6PtNzM0lKkpyIOO8GYufoeCrQgqW3HlCSS2ZhFK1yfOZnJemV1VAqftzq4v0agXcBB7ylj19wjuEJ0yQM2cHPBuQvqnamojnuebbOKmdcabt5sOUPJ1QIeTHhhIfo4P+0rXhQjFhj90ZfMgDfdwO0UNP78maEQgznLxhTZxnClBXf0GgoHvf9gzQFgC/vjv1HuGBSv4vXPjyqmg==","","0","2023-08-15","05:05:31",""
"2023-08-15","02:05:43","Horário Padrão de Brasília","QR Code","35230817604918000142590006584111299621529820|20230810102251|44.00||ow16FQeDP47spAOqmVcSd/iePDH0/sEmuCrMkBt7CMYNL21KEweZ5u5IwO5gjkdfmhmUkpbOUyTMtYGhL/Lq834jIxwDHRI3bjbnAjOid9OUHeyK1yk3uOZya7H52Y8tVViVEhzLYHRO8tXGy4x73JA4Be0ELhadq+M52B3N4uq+j3GaNgZK/M1EbphEVtjvM/BvTkAr8/SEt6uLovaF1TmHQI9seTPo9TYwNQfML45atfwg5ekBkwZZmpJE/6p1e5spDQIHmQyQhm+nsre9uLpuFyeUt21t77N0DedthGawGht7tTv+qNR81ydtB6toGzKrrzEV1TUnX/KtZBTpuA==","","0","2023-08-15","05:05:43",""
