"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2023-08-11","10:25:08","Horário Padrão de Brasília","QR Code","35230717115090000169590006245706731297793265|20230727181718|35.00||5SR72BYGZ0YTKN2L7sD57/jyu9AYdclkO0k0sF+9+3XH59gTck8Jvyj36ZKmwY0Xcr35mofKFa5t0vj1q3O9xr20fe2+Md4qk5S4/vS704mBxbz5pi9VG3WxYZ3SU6nDY2TZD1byA6Yu1iPBtt2kiGDyDaxb+Dcw5Svjxt+VLIw3yBNHIXhKgcypMGqDw5DRRg82XXQ3d8UeNt0bJUMb/RS2ZiMSeX3SySnDC4Mym62o69g0l3v4vSgtT1S56b+wxg1bP0Nbfae0b466Q5AKpPE7iXb5K9UtXE0hLSEtrzYaNuyrCOTMbAAySD7SAgFUGEd+DO3lOs+Bv5yF9+jJrQ==","","0","2023-08-11","13:25:08",""
"2023-08-11","10:25:23","Horário Padrão de Brasília","QR Code","35230717115090000169590006245706731280773509|20230727181535|6.50||G5U+IOBk2EMI10Xup+WjUo0GsRpH2lwXGAfN7EggIKmye9bMAs71KWKrIM6PB1XVwC0bcL9OMOQJ8ocQKIS4pvsVR+1uh+VfE1Jj2npW2s6ZaTCPNSErMZFm09IQxvKjvdYwwI7mO5qABaajEgyDO9hxnfgexlAMs+SmRkr8DehqXlbxiR1AZVXTYrW2s9+zbZ42jjbD4IkqFgMhEvV9MXeoQrt6CbV6ICAQZpphPKJjSqK2LdPpqeOP37f+hsYRYnkx6fMSwufc7PyRHtZsUlPXjOXGiPQXjb2QZTtY/Hw7Eik8hYhJREseIz3GcSwGWmB6D/5GEhFl+/ramT8lbw==","","0","2023-08-11","13:25:23",""
"2023-08-11","10:25:30","Horário Padrão de Brasília","QR Code","35230717115090000169590006245706731270906247|20230727181456|20.00||iS/jQxxo18S52hhSm1SXpMEBmOFgdZAq9m2M9ehGssPdKgXyJsDg7pwgLZeOO7IEd0Hfj30+UIx+MZZB+8uxeAOUrRS/Lx0uSJ6nv94oVfJG3+5gD4gblQc0Xrvsn7UlF0yIylPnlk+mcEd3O3CVxzz0F1ZYq/+9RKGUgMVFB/aig+QbBQSJj7ovUU2/FrwLpgA50YyOSGmyl5lwm5flVFwTkBltCEVSpTjeeTF3gAH7EV9BUvA73ZnaMJ22vKM0Dsa4/6u5D6gp2sz05zeu27+aHo8zy9cllPOU0Jwm6zCETi6CpO1LsK4NSOl30P1P/TdlQ8m+sTIuz+jRZ+HExw==","","0","2023-08-11","13:25:30",""
"2023-08-11","10:25:42","Horário Padrão de Brasília","QR Code","35230717115090000169590006245706731244843241|20230727181206|141.31||TtRTbhzMcYsGrgxXxPN3Tc2ePw7JN0ZlejBaNmk5wGYBALQGWm/b42H+PcmorYK40wyVMn0yJVpVz0CpnAoqrrkqyeN3vzGqhu32cbQ80eOK98M6W0jjSOPpI0PyXceztkHCTWiq20sRA1yVKZWLh415P1/8ADjBdbKcmW+tPYGYDwHL02vXwsx7GdkbglbKlQcjn5oywDrlCWJLDJDhWHNbKxcPZlLMFLgneTQEWo2Z+UJFHnPuZPxTpV5Pni4XSHRVjt+HFAackfb18cWWilpv2NcSZCwBcIknJOZy64mBNvr4UkFfx4SPowkFD8bh7Hfe36XKweqN0lpFCA8tYw==","","0","2023-08-11","13:25:42",""
"2023-08-11","10:25:48","Horário Padrão de Brasília","QR Code","35230717115090000169590006245706731193082770|20230727180527|20.00||QAl56fzm+pk55ryl7INu1KOnwNXV0V3ub4XDJGG0Iy/SG8dlElQvRdwMXULMk+Xq3cCZybycU75f/MmFmLSAKWxxNxpWbWFbEpTnON2mNd4CeSuRtWx9drdyGEoXllWBpkQwWhgjuTdO2RvXtsz4riOEy3GLDAV/IYUkL0bEOzlooHUihS7m9+7SCiPmf0/HtYf0WOJRjJj46IOWc4bH6TPhM+DNjlLYYFgjjpcFPMFU6Fk8YfIkdE2UuesPe2llYbo89hh3iVSfXjuXew6Ylp9ukBkzGJDd37wRRm3Vlkl+X9QegtNLNl8ejl3eVlMKL58kmJKYLVLgWeWeA+YN9w==","","0","2023-08-11","13:25:48",""
"2023-08-11","10:26:00","Horário Padrão de Brasília","QR Code","35230717115090000169590006245706731234416120|20230727180851|55.06||JN9Belqz8VTB1Hmq6zr8aZaGpYXeze4boRUOTGAaE5fArF+203Ng+AJKbec3sfEJEElqkvV6Mf3K1Xy95cMeQ+YzdxWdvwnUrxKQDwChsgjWaWHl1EpJFeC+XgOPtqTQ7Z0E891BCOBzpYYCJBLd20ygCVliDroe6pG5eLvMIjHwtOuFTjv1R3Ssxj+SpNjrTwaPg9//4nPCi2jutXlPx8M6hKY3ZTC0hvQ97b6wFNaACOygVFkrn6yU0YupOyDSO/No7mfb+MwU57gzIsEUfKJLN8lTteIqEP5grpG5JVgoLRgCVBJZHNqyggFMWpx74NfrxWc4TdXBsgVJFSw0Zg==","","0","2023-08-11","13:26:00",""
"2023-08-11","10:26:04","Horário Padrão de Brasília","QR Code","35230717115090000169590006245706731216217900|20230727180702|0.30||B1wjqnZLrMlbL0uj76ZOgeDXqyLD/FQYjXfBi0C82aQLf2EhMisYg93bnfYkb4F0X4VAV8KPUnLJjKUGRXXH81S9gg2/3uMFUwVlGJ68oXy7tsKpxTTvedczSdhLq2rlF6G50LZEegq25ZGU1RLIaNbo9A2Yt2WHa9JZhnW1QkkaBPitGplZpfxNZI4K5EHi7Aaz4aD2KoUzentrvTofD3ugc7KQH0g+6Sc1AYv9Tx1IEuwINo0POwqAXNCvYHTCK2IxEi5H9SrR+CvedJLARv5tbQL5t6tyloARxql1pxvKdJ5XVZtnuqGt59dmBRwNjxUXJUVF+5a0z8NKTVKLiQ==","","0","2023-08-11","13:26:04",""
"2023-08-11","10:26:19","Horário Padrão de Brasília","QR Code","35230717115090000169590006245706731188719722|20230727175753|100.00|20639567827|zdQ9aaBUrifU9cOtsaSpvQ765ImcGiydjJFBtSdkW1RSEWtlHETRLO16khQsMyRqK9yYLtxB+q51nEGIorjjKiXVvGhHaKYD5PqLbYvmk3SNEEainmBwyaITeofMZo5HGjS4kM/8ukJXTnsVTz58dgRoAvQ5U6ErpX5qi/c8znq/eHfaka+IKdcMuC1ROmNb/1cTOWbi+hZ+fCWeaafQRxnRkQ9qsDOz5aCdlRWBrR87HzN9rhkJFEIseLAFLTUXcJEo8Xl+2bPXE9g3VPVEGs4SC6xdAXxxWudQunb/xy5AMuWs8rhFuyXK90P2P3V6hjn7XaUd6iReR5o8f1PCFA==","","0","2023-08-11","13:26:19",""
"2023-08-11","10:27:38","Horário Padrão de Brasília","QR Code","35230717115090000169590006245706731177488490|20230727175723|150.00||Y/hhxyZWsMPZ3D2d+Gfv3I6OuxAtx20N90sJsY9dJq1YwVbk7cJNnBs8s37XJ7oY42Cc3GUJReVHb3BxJ56qKfrv/17qAtGqEdbw2tKVndjei9CIv+6r2RsTMzBw215uh9KQ3eWooRjvZeJcvZM0QnWqrBLthv8Fa9AYSKy0Gu8jpjrX8AyGudte7rRxZ17+Fsgtv0WN40wnzpP68oxKqYTEsy0qtZZ+HGKhCiTq5/t5oYR65QfZydQ1DsQAsZJ7tfWICuAm8G2dlvGk+M4LLMb63I6mVOXt7BYnaadYs/R/2/Nsi20Gzfz+mKyYbnKHt7MSV8Dn+V4RPRvGnbMfXw==","","0","2023-08-11","13:27:38",""
"2023-08-11","10:27:53","Horário Padrão de Brasília","QR Code","35230717115090000169590006245706737971553463|20230729135153|50.00||Yfxdt2/YiWSM/Y/4yTJGOl22jdeo80yg8ys9Wvx3ouow167B7gWFxIn9idYgfJB3kBM9afeZ6dYGcNNECxDXFOEPNrkgYTAt4MLn4BJR2c/Chzpa3X1IjDgr1dy1ijVR1MwWEgadP7RQ1zy3WzrcWOu1b4kJSkG961ijHWxpF4hL8lo1nXSLntln4RGA1dCrSFI/uUAqERJ4sNVbzDwNvzzb47G9vxG0H0mMoegGeNdHC4DutYEqOYxprBgGrkZVJZKtuq7KoPU+knSpSMjM7Sd492rwT5UDjpwMPIyxTRswGDU80E0RW6Q1f/Ozkxa2VkJPY6MPpATPmS0mIi/GLg==","","0","2023-08-11","13:27:53",""
