"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2023-05-19","23:50:12","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111201604072579|20230411090221|4.00||ALLMNv0sb6nLYn0XZdGp2KsUdhC+af6nfDWyGMQ8UDlBKU6j54o4VJyEyDiQl2mHCaZpDMggYjjtsbdS6+aPKZoHhnq4XOd4HHB4mNYp/441taZpQqCn0RhQQfdGnkTDQujXcPzXcpiQeCF/GLoIDGddjF4Duvf4GL3hmCBylAr/cTN23D6XysTAVV4qceYc502t6iiF6M4US0FnsoSFGEM/ETAPchpFMbGH86E3ZEdyaXxdvHXvBkhVm1e41A+HOLHECq5dOVA/tOSIw2jRsudQ7WKb89i2Huup6vLyAdXXlq7pKT/8yvOGqtB12+Hi8HKBtYf5eJdoldwa42kf2Q==","","0","2023-05-20","02:50:12",""
"2023-05-19","23:50:36","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111196921086570|20230404182329|19.75||AEzfoUq8kRsP5zz4/u7b1O/K9LgfNEQA9aCDA+/qJz4NYmVYfSIkWfPGgwOIbjF+53WBmC718XuOVXfLQuU2ya4KEzsiTvJ0eYJfFny4lmLGNjnd7R6dnQJTWaO733JSJSQdEsMrYah5Jm1n0K0c9rawNGw9Y2mkpd+w97V34YUvWulUju5mCPNlsRPKw9H9gGa73iwCHpzCtD03kR7T645YQ6YvdEbhEfZrh+qfQ+1avymtWMZ1lTlf3nzA0i0qlEhF/IVFfvQYQ62+wk5rxC9jMkhmyxIMqpWrvpmP53iu/HUrQ8espsaavD5lbNG/e0F1pVhzdc/LvC97e1nJhQ==","","0","2023-05-20","02:50:36",""
"2023-05-19","23:51:11","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111197663870930|20230405153940|1.50||fdSBrzjrVdEeOcAAKcFf+mN9QGZr3E9LEDmPojDoqrs/YLlnJktwX5S/42EWvFHpWcY2D6QPlKgI5MlQP9IH8Mi6DuQAn6ri+ihAMJpnJfTyFFFo7H2GVFXNUP3zO+E9MVjBr+MWL2AC4ItJOccZdDX/BeGV5Tq7bAbFeYW/QcZpmffN3Hmxd5F4SlcjwdLNiv+xi1sTI9kF6SO5oVw9bhl0Z+tDG4v/pQ8YmHUNR1zgQIqKgIGtpoblBg/Tzh4gJE/TLbJv5ZUYcxS8Gbi569VMZm2BbTP0FftMIn/XIKT6AVLlXRBxqxIJNrAL2zhdzGvz+W0cGuJQPOfUpSLRXA==","","0","2023-05-20","02:51:11",""
"2023-05-19","23:51:19","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111196910475480|20230404181652|10.00||cMoRbWthA3vaj4oGnMgJEnb3xkV9NWQRowcZwdNrDmIzE/wbfbjVvLB7infmsxdWgPU7KLl4KpSqApXnnFWUOaLPN82cvqb4K64sYQksed0av7Ae63hkwlKXozNiF7P26foJ8dD4kLn6ow8BnpsSAXQ2ylKej0q1taXTP6o2nM62bKQRGLeaBa3A7v5zJKx1BeB6WA7OcmRLCndegLRvvWkEN8+uq/45xmaSDYW37JK2PtznZI0Xzxmlj3KictrgOVCxlYwK2sb8mhADkS6AOm7z3ftiL6Ul14RoYaKKmqQxamLG/6hq8MqLnU+x/6EwUhCjy1pooUyfciJgGmlfZQ==","","0","2023-05-20","02:51:19","{""ec"":""M""}"
"2023-05-19","23:51:37","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111195296366323|20230403103210|36.00||Nh4kkmG/QvNlUsytZbny2MNsvXTAku1t+9aYXkoHh1zj0pBTORvvArHnxkqtT94N3OwOonGHzit+BZPodI/6rrC6/Yrk7dgN9QYmS37k51u5WyN6fuCO+xF7saG2RK49Al5+maBBnl8eceCsv7HySZdAHeKZkGCq9NOTh2VnuVwKlmJGcaNZXUB5kqj2ggbFo6YVuj3J3HD2pQ5QY2VP3immsv6tzXyQI8MgKVi4Fpc4peF1M7eb4eOBpB0uyzU9Vbu0kARS8uFRpPbieh/dirRUCmOfw7wpQwx1dPfRoWYwUWX22nROUWm6c1iVbkFA70RBUr6K8X7pCBU2DjLMSw==","","0","2023-05-20","02:51:37","{""ec"":""M""}"
"2023-05-19","23:51:53","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111198728447031|20230406163418|12.90||NORfrogSskK7c+g+Ki4PzovtcVz/AKCzoYI3Hr/uG+h6YIxizC3WVmhiOE/c59VeUjDMfn2eAsoxUs/5dZ79TwTe56TDtdhmTc3MMJJ4KBzrt7/znFSmiqa9ly3R8tH+yUPauMu20exKCYh2lJ2woB785SaXCsAPI6EV9rtnLKf1nxdzYoRhm+K3WdEjbnYcFStRY15PC75Qvz88d0ChGjyYyE68n20BswyjuVBZmFF65NYMOS1UUxcdmom0KgTi7iS9blnYMwol2/PQhb+83NOL8c6kGdH4/KUvIFWhiyG/zy1Dx8WFDlHQWoW8B1+sH2tOPGG+fbYKESwKJAesrA==","","0","2023-05-20","02:51:53","{""ec"":""M""}"
"2023-05-19","23:52:31","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111199067049993|20230408084830|43.00||HxC1DvcyJes+eJUEDWGWBonL/bJtY7jaQgPHVCfGzIEc2WvVTvr1HEml58hsG6v2OrwFguWtj5WGq86CpjPiXJjPFZJ5lgZGHkrjyY1k65fyzlHz0fW3InYGp0wfLxDYIE29X+sO1yfNJZB32r5aWpydSLi8pmXlGavTvVr5c1aXAtQn0v2oIglXssK5AHVnlHpl8KY22w24jwFDNlVWail8YTCXalwzJQyHEc8BfpokiG34S/DdcWoOPmDE+5PF/VQZikWE6YpbhJKlRz9eDofQPTv9I6u5eZKi9as8+arTEQnwTmH9AEgpkTlSELF50eVKFyzA70wlbFIBOcy00Q==","","0","2023-05-20","02:52:31","{""ec"":""M""}"
"2023-05-19","23:52:45","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111198714249739|20230406161505|20.00||duTj+2i/9p6D5McPH6Je4pTmfChnZprKHRQXW+IQchcHj/eLcgTyPMD7qnZ7Va4mmr3iL34rrXugCwLyfeBuariELXyyH4tyhH89EqB+qv2GLEY4Mp/XEVFQq4rrMgXhWXz2+k/uZFH2CBwY6nn9CbdT3Y3hGT+elzuYOguQxrxdjNB4v4T2f3gLSKah9tvKfvMZZmpcu3tcXU+gN4fJW83jqWJfkHJzYYGeNB8N8/5oH06f0VaCFmu6s0iWxjP6rnJT2JbuO2L8b2+PGJnX3FY5yw8ijvjjGDqbH1zESPcRSXRTAg5BAUw7zCGxCU2CpXwkxDin5To+n+Myxa4Rsw==","","0","2023-05-20","02:52:45",""
"2023-05-19","23:52:55","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111199045850430|20230408084658|10.00||QW625RnNeu8zCL0s0hpy8ldk8IPrEAIXRaHBGn2tz00YFjoNNUddl81CQ0RivwfHsfmt6AG/+rBeba0QlE2UXJwrZjo6cNFnActegjNf+YpjYw+L/7uo6D2ymzBJ0TaHfnxPybHUizOD/Lrv1Ggb8ar+zb9nlmmXFybOYqyDFH7cs6QA0/NcFNyMmhKu22X3ztukisPaY14PIflNGoufDVxjwAQg+nn5P8thdVfYWmbmGp7Iyan34j3KQ/hqAjvKC+8EOT3CtoQOBS5kLf66Kj0LBGxMm+71S7K/a+k5XlElbf7RGXPPva8zVq7gN5uZqVsdM0Rcyj6kTGvByjGwbw==","","0","2023-05-20","02:52:55",""
"2023-05-19","23:53:08","Horário Padrão de Brasília","QR Code","35230417604918000142590006584111199056526310|20230408084756|10.00||VuTkzgNPk1JPDlprj+WAxW6xMaw8kkRfeRYa+0NWw2irgo9g9HkE1p94plfYaTOnrrwD7Oo5mpf8fwyMnRAxW6x5jyM9D1tP/U3yCQ0sY7cqAnmvLq6cA965OWOWCeYxFuxjmqEccDjC97YqW858UN4OeU0g82E+cC8xeHG9Ehr5XeB307kk4XS/Fx0CpuQ5udEN75lRU6bjFsg/tWQ6Bq80bky9V9pP3tt2Z+x1KTvsB5AIYdcjPTP0JJq+PR4ikOteIlEuZySu0SKCBpIP5dNuTjAc1Xa8fU3GdArdrn5mJJxFYmGgPQZ9mQ7TJAI2Veu3rINRUQ2XMZxIZnrHFA==","","0","2023-05-20","02:53:08","{""ec"":""M""}"
