"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2023-05-14","21:34:46","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000477701387261880|2|1|1|6A8FC616FDDE9D0BEA874D10C90571CB4E37A265","","0","2023-05-15","00:34:46","{""ec"":""L""}"
"2023-05-14","21:34:52","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000480941747818434|2|1|1|8754753AE7DCB711365077FF1DBED65E1A5DFDBC","","0","2023-05-15","00:34:52","{""ec"":""L""}"
"2023-05-14","21:35:03","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000476061204703980|2|1|1|56FE06CBB818FF8007EB65FBF97EA24AC135055D","","0","2023-05-15","00:35:03",""
"2023-05-14","21:35:11","Horário Padrão de Brasília","QR Code","35230421656011000447590003257320050490316190|20230401131729|40.20||SNUTquydmD/Ji8H257QZ9BIq4GMXIOhnMfVBoGAOFywoEcjfuTy1WaHInXHRhyB6oM7+Rhf5ImYqsYo0ZW7p1Q0lN5jy1sJHdc5mIKn9UCDdfFph+3V7gHsYQU/3JKNp4+XuD2Acj036qnw8t6NoqXdMtjaq75+7vaJbstGFQ8mEp4lZQMrsU23SutpjX87B72LYolszdW9QSSm3VRYqlrb3nnqmdLDc1l1TmaD7QQE4HtwbVjyw8sG9yElzcQFEFON2Sdd4qx181emcCFiusw/w2JYhJwtxXmC9IBTyByzv+dML2txGWcDnrDqDrAGnLvNHL3Kyx2Da9Jy8srNwzQ==","","0","2023-05-15","00:35:11","{""ec"":""L""}"
"2023-05-14","21:35:17","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000475561610409552|2|1|1|27EAFAC9E8C3A888798C878E816C9C9004814A2A","","0","2023-05-15","00:35:17","{""ec"":""L""}"
"2023-05-14","21:35:27","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650010000103271573150072|2|1|1|722FA7C4455F72257C796A82834B0B7159EC770E","","0","2023-05-15","00:35:27",""
"2023-05-14","21:35:37","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000479601707092175|2|1|1|42AAFEC8293017D59E226152E47D2925328149FF","","0","2023-05-15","00:35:37","{""ec"":""L""}"
"2023-05-14","21:35:48","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650110000401191692164844|2|1|1|3C7E9D4F3AC8D25FBB7CF2E601A43CE772F469BC","","0","2023-05-15","00:35:48",""
"2023-05-14","21:35:57","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230321656011000447650310000464401391542852|2|1|1|055A33F44857C8054E68F0B03E77AC6BDB0118F1","","0","2023-05-15","00:35:57",""
"2023-05-14","21:36:11","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230321656011000447650210000478051837761151|2|1|1|90E72F870274ED1D2BA4E6A43A270B498AD82EEB","","0","2023-05-15","00:36:11",""
"2023-05-14","21:36:27","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000475761448226640|2|1|1|95DC5D0054442A6A04E8A87C36986D6CD7405E4C","","0","2023-05-15","00:36:27",""
"2023-05-14","21:36:46","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000480441026070148|2|1|1|0703C07034E059DEA9C772ECEAD3EC68C21E84CB","","0","2023-05-15","00:36:46","{""ec"":""L""}"
"2023-05-14","21:36:53","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000476041355150411|2|1|1|A51822430ADB99C551FE9FFFFB5B446E1772626A","","0","2023-05-15","00:36:53",""
"2023-05-14","21:37:10","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000475111329647192|2|1|1|C4DE0A00065D85AA2930968E4C2F2828CFB58666","","0","2023-05-15","00:37:10","{""ec"":""L""}"
"2023-05-14","21:37:19","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000474001637900159|2|1|1|1E2C5766467447A545BB6FF0E045994C3C6AE3D9","","0","2023-05-15","00:37:19",""
"2023-05-14","21:37:26","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000476001651516701|2|1|1|FF4A53FF750171757A1304CC64372A0A9C21EE70","","0","2023-05-15","00:37:26",""
"2023-05-14","21:37:33","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000475031113665042|2|1|1|B8ABE19AC639F0BE7825404DA516358C3E9ABCE1","","0","2023-05-15","00:37:33",""
"2023-05-14","21:37:40","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000486601737683913|2|1|1|A99A23996FE86AE947EE35D93CA655246358B623","","0","2023-05-15","00:37:40","{""ec"":""L""}"
"2023-05-14","21:37:47","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000481461353161561|2|1|1|E4EC5939F8C6B1F80B8C162C0E8A98B45498A8EC","","0","2023-05-15","00:37:47","{""ec"":""L""}"
"2023-05-14","21:37:56","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000487301966120549|2|1|1|3A9A0A8775FBAF26D9721B88E9879687B4648406","","0","2023-05-15","00:37:56","{""ec"":""L""}"
"2023-05-14","21:38:02","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000476961235926066|2|1|1|656D5097E7C482103B0AEF4CEBE2A8A8B207F572","","0","2023-05-15","00:38:02","{""ec"":""L""}"
"2023-05-14","21:38:34","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000474291907275470|2|1|1|DB1E1196940930DEBF96079599B405E43E52CF9B","","0","2023-05-15","00:38:34",""
"2023-05-14","21:38:43","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000488681724662610|2|1|1|A9651D73DA677754A8CDF8624DCE3E1712136907","","0","2023-05-15","00:38:43",""
"2023-05-14","21:39:03","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000488571279093657|2|1|1|508A50A40C718E5C7DF633A390CA215A3F47ABB8","","0","2023-05-15","00:39:03",""
"2023-05-14","21:39:10","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000488421866978173|2|1|1|E5C91EBBD1CF25DFFD2DD010FAB7F5276DCB9648","","0","2023-05-15","00:39:10",""
"2023-05-14","21:39:15","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000475721341637270|2|1|1|815D1BD73690C6C4D5B819363AD2F1AFA6D867EF","","0","2023-05-15","00:39:15","{""ec"":""L""}"
"2023-05-14","21:39:19","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000488451243421203|2|1|1|E6415AAA71BB189F3565018E442BB90438B709CF","","0","2023-05-15","00:39:19",""
"2023-05-14","21:39:26","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000488401320629814|2|1|1|B68FDFA0881A366657E65FC25547147EE88365E5","","0","2023-05-15","00:39:26",""
"2023-05-14","21:39:33","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000482701526826930|2|1|1|ACBD9A9716FFF476A9C2E6D4E12E8176594F521F","","0","2023-05-15","00:39:33",""
"2023-05-14","21:39:52","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000475011804952547|2|1|1|43744C4A631BC69E38FCFC66B922D74B9C48166B","","0","2023-05-15","00:39:52","{""ec"":""L""}"
"2023-05-14","21:39:58","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000488731023481651|2|1|1|A1FBAA977E6863CC0FC9E75C8A43F6E86EAF42A4","","0","2023-05-15","00:39:58",""
"2023-05-14","21:40:11","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000488131287486145|2|1|1|AD81A17F3ABFCFF8C9FFC492A37D965AFCD069A0","","0","2023-05-15","00:40:11",""
"2023-05-14","21:40:29","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000483041741366140|2|1|1|6657A90885913138968C44223A2FDE289A0EB5DB","","0","2023-05-15","00:40:29",""
"2023-05-14","21:41:07","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230321656011000447650510000426271154442120|2|1|1|EA414B8187C73730F1462478F89C0ADA24D9BAA5","","0","2023-05-15","00:41:07",""
"2023-05-14","21:41:16","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000486281109670430|2|1|1|6C5C7EA8CE4D0571F62F623DF4E84D7F4C0EA28B","","0","2023-05-15","00:41:16",""
"2023-05-14","21:41:28","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000486281109670430|2|1|1|6C5C7EA8CE4D0571F62F623DF4E84D7F4C0EA28B","","0","2023-05-15","00:41:28",""
"2023-05-14","21:41:34","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000486861831831862|2|1|1|84D4639A25BBE4E86388079A28FCFFAC9C37338A","","0","2023-05-15","00:41:34",""
"2023-05-14","21:41:45","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000486781141642944|2|1|1|9827EA17468A76297AEF3ABB73CEB4C3B4DF3DBA","","0","2023-05-15","00:41:45","{""ec"":""L""}"
"2023-05-14","21:41:53","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000489031665045282|2|1|1|6385CE11B26D504220F5920F81E32B966718DCB2","","0","2023-05-15","00:41:53",""
"2023-05-14","21:42:01","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000487731574965056|2|1|1|FBDC34D829B4928A5A7C7E86435C255B4E129A00","","0","2023-05-15","00:42:01","{""ec"":""L""}"
"2023-05-14","21:42:12","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000487611709139930|2|1|1|B30A8804F358E3F1D34058136C499D76D0890A8B","","0","2023-05-15","00:42:12",""
"2023-05-14","21:42:32","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000487641857828158|2|1|1|48BD7D4BCB3A7C13B6C9D1B217D8A9CED1E884FF","","0","2023-05-15","00:42:32",""
"2023-05-14","21:42:37","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000487251288611879|2|1|1|11A444DDBAAA7AF5686EDFB78CA983CAC71963D3","","0","2023-05-15","00:42:37","{""ec"":""L""}"
"2023-05-14","21:42:54","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000484101176097988|2|1|1|793F238A9C1E315C29DBE0FB8B5AC40153C46ABA","","0","2023-05-15","00:42:54",""
"2023-05-14","21:43:00","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000482791259680683|2|1|1|40F9D9C6FCCE62DA187A4924B102FB10B9BC802F","","0","2023-05-15","00:43:00","{""ec"":""L""}"
"2023-05-14","21:43:22","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000483291449956691|2|1|1|7AF418D04B7507A4C36F3C005D47C56059689433","","0","2023-05-15","00:43:22","{""ec"":""L""}"
"2023-05-14","21:43:38","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000488211619883486|2|1|1|8CF13AE754A141EA4A96A9F3401434A2E3810DB4","","0","2023-05-15","00:43:38","{""ec"":""L""}"
"2023-05-14","21:43:44","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000478901556371848|2|1|1|926F40B5D7BDF3B5CF7AE646019D5AA999C8C366","","0","2023-05-15","00:43:44",""
"2023-05-14","21:43:52","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000482761739208129|2|1|1|140E3F4E77ECE62A63160981E8F649D7B83A178C","","0","2023-05-15","00:43:52",""
"2023-05-14","21:44:58","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650010000105521669988240|2|1|1|A07DD327F4FB5E52E6B64947C789A4D49775B138","","0","2023-05-15","00:44:58",""
"2023-05-14","21:45:05","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650110000402521785648094|2|1|1|0B748DAC4121DA37A9D8022305ADDB63BC4BCCDB","","0","2023-05-15","00:45:05","{""ec"":""L""}"
"2023-05-14","21:45:11","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000483791437846693|2|1|1|07355EE8F0AC2E8FD4236FE1535E26C49D676B49","","0","2023-05-15","00:45:11","{""ec"":""L""}"
"2023-05-14","21:45:32","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000484161301436618|2|1|1|75B38F46FE8517FBBFFAB860703B4C2414A3A8EC","","0","2023-05-15","00:45:32","{""ec"":""L""}"
"2023-05-14","21:46:11","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000489291560440048|2|1|1|FCDECB4ABD38B8F5CDBEAF2E27C8544158288D99","","0","2023-05-15","00:46:11",""
"2023-05-14","21:46:22","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230321656011000447650210000478481423739116|2|1|1|B014AA3ED60657F52BACB12D311B2D23C959D571","","0","2023-05-15","00:46:22","{""ec"":""L""}"
"2023-05-14","21:46:33","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000488791477363887|2|1|1|753B7A9DC78D1D93674B2C338CB079CC956DC7DB","","0","2023-05-15","00:46:33","{""ec"":""L""}"
"2023-05-14","21:46:45","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000482631746975760|2|1|1|DE377B292C963CD9EAC826E660084B8002C2004C","","0","2023-05-15","00:46:45","{""ec"":""L""}"
"2023-05-14","21:46:56","Horário Padrão de Brasília","Code 128","0003257320050724402721","","0","2023-05-15","00:46:56",""
"2023-05-14","21:48:12","Horário Padrão de Brasília","Code 128","0003257320050752361147","","0","2023-05-15","00:48:12",""
"2023-05-14","21:48:28","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000482311653247507|2|1|1|D10982B67F0D5D339FC0B3B1C1C68284BAF3874A","","0","2023-05-15","00:48:28","{""ec"":""L""}"
"2023-05-14","21:48:44","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000483561128810274|2|1|1|4D099F2768177357DFDBA27320AEE224A95C4F5B","","0","2023-05-15","00:48:44","{""ec"":""L""}"
"2023-05-14","21:49:24","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000483661545277590|2|1|1|6436CD8BA3F01E27E8E37AE0C575BB5CF1C745D5","","0","2023-05-15","00:49:24",""
"2023-05-14","21:49:40","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000489101295930885|2|1|1|4015DE8468E1FE86410C77AD3A0557318089B59A","","0","2023-05-15","00:49:40",""
"2023-05-14","21:50:00","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000483041865531776|2|1|1|FB913904853E0962106ECBE476F7EEEF730B37F5","","0","2023-05-15","00:50:00","{""ec"":""L""}"
"2023-05-14","21:50:24","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000482641501266518|2|1|1|9CBC0B0A6D2D449119428868B78144372D64A615","","0","2023-05-15","00:50:24",""
"2023-05-14","21:50:49","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000489781622797712|2|1|1|B7661422B073ECCB0FAD8570C3A7D22930C35F51","","0","2023-05-15","00:50:49","{""ec"":""L""}"
"2023-05-14","21:50:57","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000489491818187028|2|1|1|C960580CAE250EBA7E21C75B1511EA8982EBE927","","0","2023-05-15","00:50:57","{""ec"":""L""}"
"2023-05-14","21:51:04","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650110000406051445424639|2|1|1|041E76412A5168D63F76B456C394CA6E8EFDBDB3","","0","2023-05-15","00:51:04","{""ec"":""L""}"
"2023-05-14","21:51:24","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000488801646360503|2|1|1|05F271AA22B15BB54DFD1AA59A946A6B625D959C","","0","2023-05-15","00:51:24","{""ec"":""L""}"
"2023-05-14","21:51:30","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000488901141059659|2|1|1|87FAEBC4EE9FE1A5DFB74727BF6660A75B68F149","","0","2023-05-15","00:51:30",""
"2023-05-14","21:51:38","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650010000101721162320653|2|1|1|D919753377198F0673EABBDC3082C506285DE15F","","0","2023-05-15","00:51:38","{""ec"":""L""}"
"2023-05-14","21:51:47","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650010000102901543349260|2|1|1|B7D6E645610F70BFB1205FE02442630F064C8F1A","","0","2023-05-15","00:51:47","{""ec"":""L""}"
"2023-05-14","21:52:15","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000475971163972360|2|1|1|476FA54AF656DE84C084817F644576996B6FE635","","0","2023-05-15","00:52:15","{""ec"":""L""}"
"2023-05-14","21:52:21","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000489591047326024|2|1|1|0B82D504B95CB88E42F3CECC304BC8363E727048","","0","2023-05-15","00:52:21","{""ec"":""L""}"
"2023-05-14","21:52:47","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000487861478468800|2|1|1|559C3002DA722B85AF91A4FA4F9CC52E8A8FEFED","","0","2023-05-15","00:52:47",""
"2023-05-14","21:52:56","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000488701085931330|2|1|1|8AA1A7D5E144A4149943A85E155015BCDF1DBFA1","","0","2023-05-15","00:52:56",""
"2023-05-14","21:53:04","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650010000105211461016142|2|1|1|0F1AE26633E1ADAB1259937A57E2ECC2EBA8E0E6","","0","2023-05-15","00:53:04",""
"2023-05-14","21:53:28","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000486671428754019|2|1|1|8DEB8EBA68225473862C2D2B9646318E206A4498","","0","2023-05-15","00:53:28",""
"2023-05-14","21:53:38","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000486661461158694|2|1|1|83F2CEEA3F48ED7C96BF6A6D969DF91F0457EB94","","0","2023-05-15","00:53:38",""
"2023-05-14","21:53:48","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000475911922518151|2|1|1|164C4E146802808F3C6BD86FD799FEE1697B0834","","0","2023-05-15","00:53:48",""
"2023-05-14","21:54:03","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000475881641203526|2|1|1|721FB00D275E3A73E5AB0652F072DEF737C3F82D","","0","2023-05-15","00:54:03","{""ec"":""L""}"
"2023-05-14","21:54:40","Horário Padrão de Brasília","QR Code","35230421656011000447590003257320050641254334|20230405122755|6.60||Ax53edWhUH7hiJPmHSDYTnwBDE9toEIyYCpP5q8c7t41ASHN6l4QKQgtCO5VN3BPHuvn0L+qG708ENLcHYu/nP2tYLCi6Vx3f4j8aJAeTrKGCqoHZBnnGZ4gkGqEaoM9zlecVMdnEFiymBHFUDldfgCHDMHUliyZOcTh6HRNP2sC9VZttVDPjH5KwevvCJodpAwAHVi3mz40v1oG2wcvJCZLMea3Gc5an0CQJlLxzk0+JcXYGo0eHyU2J9S9AnmuicFUgFphrkKMM7oj5qa1Sk7XYPQkqk9WPX4urZTk3vAAfUC2Lcn5R5JSpptx2Qbdl977Rf6PdYfJucIZgWqdZA==","","0","2023-05-15","00:54:40",""
"2023-05-14","21:54:52","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000479171068909237|2|1|1|441446F37F838FD8DAA3850F296533A160F19026","","0","2023-05-15","00:54:52","{""ec"":""L""}"
"2023-05-14","21:55:11","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650210000483801553959483|2|1|1|A699D4D21C7D3A7AAF1DCD308578CE29F555B160","","0","2023-05-15","00:55:11","{""ec"":""L""}"
"2023-05-14","21:55:30","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650310000474891968029478|2|1|1|3D1D171117DA5A425879EE9BE7DA18EFCE9396DD","","0","2023-05-15","00:55:30","{""ec"":""L""}"
"2023-05-14","21:57:06","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650010000102741365564832|2|1|1|7F81A5E56F8E1C3AC13AD20FAA9B32ADEB9BCE3A","","0","2023-05-15","00:57:06","{""ec"":""L""}"
"2023-05-14","21:57:50","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650110000399651377155633|2|1|1|CB078D41571530566942DA9FE340C8BC3B6AD772","","0","2023-05-15","00:57:50",""
"2023-05-14","21:58:08","Horário Padrão de Brasília","QR Code","https://www.nfce.fazenda.sp.gov.br/qrcode?p=35230421656011000447650010000102741365564832|2|1|1|7F81A5E56F8E1C3AC13AD20FAA9B32ADEB9BCE3A","","0","2023-05-15","00:58:08",""
"2023-05-15","13:45:53","Horário Padrão de Brasília","QR Code","35230417115090000169590006245706298721367009|20230417135043|50.00||SDTpj7igkTEmP7VMrTsIhmrZcHzuQJHJbzLoNiDa79owiv0v0O7Xh/FHb8B4NZO/HOZnu2hVmfOBw2C0J44e+4DSplSC0m1+2pIc8z6OuhaCnLQhSTjUEyKvZtMr9p8V013y84byxnLks84nVyM9MBfgGwYu8zeiiWiUar2MO/UGZCR/+azNbua0qZV3ui0kBaJkRZsL9iK9SQkfw0RNY0xVpHtcRh6tGD5bEVmzJ2ZOuJJEd1fAqK1Xo9gPUbVB2tgXlnUzP3ZyqGUtJooHnsqoFZOy4ZV898cnI1HpcBvWZERNcrBIjUHIPapuIPHowO+SbNAYck6xMPQbCCYWTA==","","0","2023-05-15","16:45:53",""
"2023-05-15","13:47:03","Horário Padrão de Brasília","QR Code","35230417115090000169590006245706298552538235|20230417125946|20.00||Ner2Z6u4WjgoO3yjr3ZcQrLE8SdkomlHz/fuCDrV3omLQu3vwg5zLo4NA3jbAzWnG5iU3x+0QdaEOkVhuuJbCIwtlIsFFmHC4vEOA2OubjaesYwhR2AqSB7ujBZ+U/n+suq6NMx1A+99h5lm4YVswwRoZqYyEmTBpp24q67x5XdzUde4L12PPT9fUvHCoewi0SinRGrDvSSkdgVEBgCh9Rlqs8iEjTSIbLMux2oPlMVT1GYvxy4HkMnuCQe1FbALf/hEuIz1fW699qI7opW6oitr3DL7i1lOp/+cguEVHA2OfHGn8UzIw0Oav0LFgoRjeDzvgeBkyrweilLKnDNL4Q==","","0","2023-05-15","16:47:03",""
"2023-05-15","13:47:14","Horário Padrão de Brasília","QR Code","35230417115090000169590006245706298513286360|20230417125349|50.00||31WPuwYXhu+OPuSMOV97Bww2vqnjqjZDZPdRofkpKjlmUy5i4MHOjPPuk0Zc0ffAZgmX+Rkc5Caz/YFzwVHPvB+FNyAKjZ9/s8BF9s5K5Oq40ot7pF3z83o2dJJTIlmtko9Avl+hlsAYihnBN6Z4IuYiJubfqmH+VLhCvdtr9iclHkXB3HvBxr59XV4mu3fRULUMm6iFsfbEmDRdH+mEg6YrAp5mHIdd5/UypMIFjfjo4YXLzO//H/GjprGSVEqEaKBS9MT5HQt9AUbB82TGkV1Qj8js9dJZ/4852Sti2APEZcLbeU/bSI0BCdjMcgEbMIrBjJgOaPgyDXtPOg7YiA==","","0","2023-05-15","16:47:14","{""ec"":""L""}"
"2023-05-15","13:47:26","Horário Padrão de Brasília","QR Code","35230417115090000169590006245706298495222076|20230417124922|10.04||fRskgsNpqAIzvDcUvZ+a+87haD0PP9xJDFWZdJLasvomJIHvAIVmJYPMtB0D7olQg4H3/sZV7lEnos2/Wo6VSVbgxlgFnhBn5rEpz3IaOxPbmzR5X3Yf75FyXiodlDzMt6sBcXwHC5kX7QU8K3oCFIAAB4rwy7O4DkMx2NheHdQoKlwmTzG9fdl/H6Sf/E1AZ+i4JcTj97gXrjE5gisKwHTFvR9f1TOMG12o8njLm2MWK9WIZqKLt85ZIRE5HfO+B5Lsg5ZUkXyJdz112OLi4yk1kTRKWlnEPMcZw9V1n+osi2PQmkq3aG3rwrzq2MsE/4iHC6wk5TGtiv/pY/uZWw==","","0","2023-05-15","16:47:26","{""ec"":""L""}"
