"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2024-02-09","21:17:00","Horário Padrão de Brasília","QR Code","35240203618178000199590011450080555730631140|20240201155526|45.93||kyte0noSVoUOBdHftNUJBt709BZkxiBf6Owh8HUBZM4XDtFadRcIUovl3ntTDkpWGP26jHVGAp03exY4s+ba98qk4B5sEVeSZzr9LY05yNLVTA5/4bMmbeNwsg8DfJJGrTBEKhxemMT6W3Yo09TFl1xzThHYSmqTlmC2oq9oZyXBSSpA5kUP8S5ctBr2eZHtVCuXyVCMUndQ8AZQtZyG0s9bNsh4L6fbZZ1A80VNqA6Cx0djlwdcaucWpkPz1cIZHmIiuQzY/Sz3Dyq3OtlVgHnXAgDLpfFSZy36g1T1vP/IUzeciCdU5gZHtjXQvPtOTGMtU7+0jovjDq2h58GRiw==","","0","2024-02-10","00:17:00",""
"2024-02-09","21:17:08","Horário Padrão de Brasília","QR Code","35240203618178000199590010322521896187464281|20240203103547|15.45||om9ii/vOu2EJtOfIvX4g1WMm0OjBwZYGVARcsdbwawU61GXVbFM312EJ5BL8fX5r0vWGwbtuRzum9MwnrIDf+h+FvwXophI+GYg7e6GYhRFL/QfZeMC/KQr+9Q1RN+giGWos2TfFvIggqsZdjbQ9eEtUyovv9c5DS5oA21+FcztqDHnVv108qVpbvV1AYeMQGWfKeWOrLaiIxz+401br0hsX6cbe/bwpuJm+bIAPfsrnx0wQUqROQIaa60MIwzWNrqlGmlOx9gRWvY4zeYt5mY4Ivq+k4CpYZlhAED99Jnvnk5sVR80rXW1QbdpneMRFnDZwz/P7WVTumjlvGZjmZg==","","0","2024-02-10","00:17:08",""
"2024-02-09","21:17:20","Horário Padrão de Brasília","QR Code","35240203618178000199590010322521894440010445|20240202104908|12.97||jxhSeaHwg9NL8vrD4HI80Gacwq8KufMy8oE4Z3C2g8qBDKFuOat7B1vjQ4WIrtg/JfPAb59LjEBcfHb3TJyY1esDl+7KKkEaxTYt8K8ZsssuhmS0FEmReclvBUoclAISfoc3s8if3DRs/vJVDK3m2QBHqs6jpRHVWZH95gq8PzlaUiuPQZfRvlQUdqk4KZZmzGjRYXPdAUiTrGqwg7GUOfNCFk1mhmi3ssCqLdu2GJ101P0L4TQFF5ht2IGWzfiVyn2U0JdmD3QY38Sv9t7wktQ469C2PufxDyOiVQ8NAlAzq2TpDwJlMQICoLmA3li2xCAFdILoqO52+CkfyBqkUw==","","0","2024-02-10","00:17:20",""
"2024-02-09","21:17:28","Horário Padrão de Brasília","QR Code","35240203618178000199590010322521894552908303|20240202112505|56.85||a9MJ7vGW5fafBe3YxY5LCs8Is4uZI00/0BtvPRCV0t+fbuR5Lw/Oo2BR/LBZYI+7ZDmlMWzPuKKgJYjUqZ66ai+X9D5NcHnpgTXseKcwM/To+/Bk5BgtI0F+RopfjUD9/nR6aY7m9fJCUY7W+n6kRexKB784QPaJS+y2KQ1iy25UwzH9FzmSNTpketTn6NHAkLcciV44NJIsdHK3S/coIDzBv5/vBDiPEsCbrFqgWXtG0owZWKlzLoZG9+ZYHEJBI1SXpez8kEqmjtNzRU8bQZqHJlHuTQrl1gkkacsQyT6CMjqN15clqH6erPddWkRUq42bdLybA4NIk32iQGo8eg==","","0","2024-02-10","00:17:28",""
"2024-02-09","21:17:38","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910520401263098|20240202183712|10.10||LK96lK9041qRIqqqNNdHTZ0T0VH7MqSlk2V1KPNvFxlsg1024sO5tzI0UOsmQSg5LOvWgQL9OqxrgQiuguyTTfO7i76mX7spYBEefBdGGfsiVB5FVSVz1/p315hAX/A8iD28FqVQ2aTQdFQtEX/JvABIjNFIBk4rQ0F6PhGF+7xLPivuUem81rUTow04E5pNedOyavIC7IxaWD2LYLKxcD+e5RxQjbaF4ly5n2N9uTmhyc9gMVjSLeF4907XwZdrkVbXauq6J8k5ev7AJojsyR6rpxySiD4HzI2VwCV7oGsZmlRN/5w5E43PlD6Q60DPRhMkM6mgG9Gi9JPC6LBASw==","","0","2024-02-10","00:17:38",""
"2024-02-09","21:17:45","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910520331749655|20240202182859|31.10||gybCc18GK1aUBIPl0PLbpmnHXOlqizjU+ey9jEHQyfrIgnllzLq+O4B+OmvmMO9e98kIFAjv75DL77ci07/AkhxC4gZ3375M6qwUBHFWn5HDj3pq6JXmOmdCyII7oSDk2MUW1Vu9/QzRVznTSp5hWdVvCYvIsIDmtaQ2D2fFkARFJMqqJFB7eP+udRYkhqD0Yha20+QS9HarikzMReRmzzTdXtx4VMIxmmxMF51qdbqjUUDYYuLnFzVANGQyDH0OX2WnsDi5GJ8o30NDrowOpZyplGeNLomXjftSYaYUzT6p2JLOEV5U+ljniq1YDVQTwNrkXlbhMv34bAOW5TdpSA==","","0","2024-02-10","00:17:45",""
"2024-02-09","21:18:13","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910520816152413|20240202193959|14.18||CKYy/XyNLWTU2NRCOi+2eV/FpAsXtTKdQdARyPPWaDoFilcI8WbZye6+caCyE7a3QNc7iSHRv7jyEu0bRNeJiAir231wwH6Afk0uuyzhcc0bAWy+TT8slHONqprAHLCVtikMbFZRkga+IXNx93JyGoW6nyKY6Aqzd81p4Hvhh/GUcCUmBBR3kFhQQtZBa9qzf8W8qgtRW8BDV8j5YHjAtAmoECRRgKfiGIlFQ4kPwOAlhcGXQRwGEkYQC39ezu5W7gIpfXUebJt+Y5RytBYEt2k+V3cPFTUyly4d9q8gbxQ4bEkaQwdkDvwDKvUNZ0u1uF4QWlcYVwqjDSxedvdVFA==","","0","2024-02-10","00:18:13",""
"2024-02-09","21:18:26","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910520689042460|20240202192621|41.24||W4Ew3ANcQs5ZPYzpyy6biFdL8hTNuw7h5XVmgQ881dFeNmHBqZLAzihV7pBL6CoGVkmQZm4vgWeobiFU8cOFA4Rt33OIs6bn1Nx3CyHvM31oxLW52CmXrPRLpESRyl0Cu8Ljgl4gdqFL30ZUYCHJJukmZ4I5tbNA89zd/+68IXxoCI+ZktoPzvBjEkzjAl5hhTWaMSGqqaKoyGtTkhVM8n+6CF07wiCUme7xwBq6uNFPgZhdt5Pr4w2YpEqrouFIjvmRtfU4V1N44lnJtdbIq/V3TlhnRbiHBQTPKhFn8e3tuaBXzbw904TaMg3JbG0fuZphJwj+3i/883yMFmVjHA==","","0","2024-02-10","00:18:26",""
"2024-02-09","21:18:39","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910520615742493|20240202191610|18.88||wmIz1aCJXTE0Bqus3rLnecUY+c4yZOZav+vYnLCy/rdCg4PjNczlWgUjljIxoV+lzm1ojZhLIKW3uuHnETGx+06z/Pqjw81R7QGvV6MzxJtORGIg3sf9H94uHCcpSmMxkeIt/YoBSxZhS+iGa+cU6H5etBOEb2cj5ccHQqbDcU3k40vjlCYNOORBv0qmXYHqwPEu9pAdQWFRZfzGj9esbxO/FzHGosdXbQAJpXUlIoPtwSfl+sNRV6IFpHoiyXBNCW4n3M97Z5jLfZw1aTGNlpGXn6i4cQA38vB0/IluI9dKr0SoFAUWzPSFFHfX5roxfEYWLnlM3uBFgetWeyKAHg==","","0","2024-02-10","00:18:39",""
"2024-02-09","21:18:46","Horário Padrão de Brasília","QR Code","35240203618178000199590013400910520596344645|20240202191424|24.03||Rmjf+JIf7o0Vmm//oJkqJ4F5p7iCIxBWJ+iuLpfEkzdCN4kCe1aHGmDoe/kYiIPI8qNQdqzY3dP5XLE9Hf2TDyhDOETzprBdJ1We5ycAY6vjCmBWmg93miCXGtSRdtLt8HZc6jgGVDtSLWO7ef/Z7S0SgpN19OGqa3O0LpJpj4tiJNIGdI4EsyV7ci0nlBqz2tAGphhsX9AOHmN2nURJS7BUa8fTnLY6hpM3Y7Mz3I1Nc7x4CY5toh08OspnibSuCIh6/h5XErfT/wV5VVlWnQPtPzFEyU+h+UZstY45BqkB7IAo2wXJNpfXkQpQCYEAJXcd/YGisG9XjL8cq98ubw==","","0","2024-02-10","00:18:46",""
